variant,block_end,scene,seed,ordinary_anchor_purity
No-U,100,Climate,20260810,0.9545454545454546
No-U,100,Climate,20260811,0.9468599033816425
No-U,100,Climate,20260812,0.99
No-U,100,Climate,20260813,0.9473684210526315
No-U,100,Climate,20260814,0.9414634146341463
No-U,100,Climate,20260815,0.9585492227979274
No-U,100,Climate,20260816,0.9569377990430622
No-U,100,Climate,20260817,0.964824120603015
No-U,100,Climate,20260818,0.9345794392523364
No-U,100,Climate,20260819,0.9489795918367347
No-U,100,Climate,20260820,0.9847715736040609
No-U,100,Climate,20260821,0.9707317073170731
No-U,100,Climate,20260822,0.9359605911330049
No-U,100,Climate,20260823,0.9631578947368421
No-U,100,Climate,20260824,0.919431279620853
No-U,100,Climate,20260825,0.97
No-U,100,Climate,20260826,0.925
No-U,100,Climate,20260827,0.9558823529411765
No-U,100,Climate,20260828,0.9744897959183674
No-U,100,Climate,20260829,0.9502487562189055
No-U,100,Climate,20260830,0.965
No-U,100,Climate,20260831,0.975
No-U,100,Climate,20260832,0.9848484848484849
No-U,100,Climate,20260833,0.975609756097561
No-U,100,Climate,20260834,0.9812206572769953
No-U,100,Climate,20260835,0.9789473684210527
No-U,100,Climate,20260836,0.9502487562189055
No-U,100,Climate,20260837,0.9569377990430622
No-U,100,Traffic,20260808,1.0
No-U,100,Traffic,20260809,1.0
No-U,100,Traffic,20260810,0.9950738916256158
No-U,100,Traffic,20260811,1.0
No-U,100,Traffic,20260812,1.0
No-U,100,Traffic,20260813,1.0
No-U,100,Traffic,20260814,0.9950248756218906
No-U,100,Traffic,20260815,1.0
No-U,100,Traffic,20260816,1.0
No-U,100,Traffic,20260817,0.985
No-U,100,Traffic,20260818,1.0
No-U,100,Traffic,20260819,1.0
No-U,100,Traffic,20260820,1.0
No-U,100,Traffic,20260821,1.0
No-U,100,Traffic,20260822,1.0
No-U,100,Traffic,20260823,0.995049504950495
No-U,100,Traffic,20260824,0.9764150943396226
No-U,100,Traffic,20260825,1.0
No-U,100,Traffic,20260826,1.0
No-U,100,Traffic,20260827,1.0
No-U,100,Traffic,20260828,1.0
No-U,100,Traffic,20260829,1.0
No-U,100,Traffic,20260830,0.9951219512195122
No-U,100,Traffic,20260831,0.9951219512195122
No-U,100,Traffic,20260832,1.0
No-U,100,Traffic,20260833,1.0
No-U,100,Traffic,20260834,0.9857142857142858
No-U,100,Traffic,20260835,0.9900990099009901
No-U,100,Traffic,20260836,1.0
No-U,100,Traffic,20260837,0.9904306220095693
No-U,100,Water,20260808,1.0
No-U,100,Water,20260809,1.0
No-U,100,Water,20260810,1.0
No-U,100,Water,20260811,1.0
No-U,100,Water,20260812,1.0
No-U,100,Water,20260813,1.0
No-U,100,Water,20260814,1.0
No-U,100,Water,20260815,1.0
No-U,100,Water,20260816,0.9939393939393939
No-U,100,Water,20260817,1.0
No-U,100,Water,20260818,1.0
No-U,100,Water,20260819,1.0
No-U,100,Water,20260820,1.0
No-U,100,Water,20260821,0.9875776397515528
No-U,100,Water,20260822,1.0
No-U,100,Water,20260823,1.0
No-U,100,Water,20260824,0.9940476190476191
No-U,100,Water,20260825,1.0
No-U,100,Water,20260826,1.0
No-U,100,Water,20260827,1.0
No-U,100,Water,20260828,1.0
No-U,100,Water,20260829,1.0
No-U,100,Water,20260830,0.9880952380952381
No-U,100,Water,20260831,1.0
No-U,100,Water,20260832,1.0
No-U,100,Water,20260833,1.0
No-U,100,Water,20260834,1.0
No-U,100,Water,20260835,1.0
No-U,100,Water,20260836,1.0
No-U,100,Water,20260837,1.0
Sequential,10,Climate,20260808,0.7315175097276264
Sequential,10,Climate,20260809,0.6770428015564203
Sequential,10,Climate,20260810,0.7354085603112841
Sequential,10,Climate,20260811,0.6614785992217899
Sequential,10,Climate,20260812,0.7198443579766537
Sequential,10,Climate,20260813,0.6614785992217899
Sequential,10,Climate,20260814,0.6848249027237354
Sequential,10,Climate,20260815,0.7315175097276264
Sequential,10,Climate,20260816,0.7003891050583657
Sequential,10,Climate,20260817,0.7120622568093385
Sequential,10,Climate,20260818,0.6964980544747081
Sequential,10,Climate,20260819,0.6848249027237354
Sequential,10,Climate,20260820,0.7120622568093385
Sequential,10,Climate,20260821,0.6964980544747081
Sequential,10,Climate,20260822,0.6770428015564203
Sequential,10,Climate,20260823,0.6575875486381323
Sequential,10,Climate,20260824,0.7003891050583657
Sequential,10,Climate,20260825,0.7159533073929961
Sequential,10,Climate,20260826,0.7159533073929961
Sequential,10,Climate,20260827,0.6770428015564203
Sequential,10,Climate,20260828,0.7120622568093385
Sequential,10,Climate,20260829,0.7237354085603113
Sequential,10,Climate,20260830,0.7159533073929961
Sequential,10,Climate,20260831,0.7237354085603113
Sequential,10,Climate,20260832,0.6809338521400778
Sequential,10,Climate,20260833,0.7003891050583657
Sequential,10,Climate,20260834,0.6653696498054474
Sequential,10,Climate,20260835,0.6926070038910506
Sequential,10,Climate,20260836,0.7509727626459144
Sequential,10,Climate,20260837,0.6926070038910506
Sequential,10,Traffic,20260808,0.6726618705035972
Sequential,10,Traffic,20260809,0.7410071942446043
Sequential,10,Traffic,20260810,0.7086330935251799
Sequential,10,Traffic,20260811,0.7302158273381295
Sequential,10,Traffic,20260812,0.7302158273381295
Sequential,10,Traffic,20260813,0.6942446043165468
Sequential,10,Traffic,20260814,0.7230215827338129
Sequential,10,Traffic,20260815,0.7014388489208633
Sequential,10,Traffic,20260816,0.7194244604316546
Sequential,10,Traffic,20260817,0.7230215827338129
Sequential,10,Traffic,20260818,0.7086330935251799
Sequential,10,Traffic,20260819,0.6762589928057554
Sequential,10,Traffic,20260820,0.7014388489208633
Sequential,10,Traffic,20260821,0.7266187050359713
Sequential,10,Traffic,20260822,0.7158273381294964
Sequential,10,Traffic,20260823,0.6906474820143885
Sequential,10,Traffic,20260824,0.6870503597122302
Sequential,10,Traffic,20260825,0.6870503597122302
Sequential,10,Traffic,20260826,0.6798561151079137
Sequential,10,Traffic,20260827,0.7086330935251799
Sequential,10,Traffic,20260828,0.7194244604316546
Sequential,10,Traffic,20260829,0.7302158273381295
Sequential,10,Traffic,20260830,0.6798561151079137
Sequential,10,Traffic,20260831,0.737410071942446
Sequential,10,Traffic,20260832,0.6906474820143885
Sequential,10,Traffic,20260833,0.6870503597122302
Sequential,10,Traffic,20260834,0.7194244604316546
Sequential,10,Traffic,20260835,0.6654676258992805
Sequential,10,Traffic,20260836,0.6942446043165468
Sequential,10,Traffic,20260837,0.6690647482014388
Sequential,10,Water,20260808,0.6981132075471698
Sequential,10,Water,20260809,0.6745283018867925
Sequential,10,Water,20260810,0.6745283018867925
Sequential,10,Water,20260811,0.7075471698113207
Sequential,10,Water,20260812,0.7122641509433962
Sequential,10,Water,20260813,0.7264150943396226
Sequential,10,Water,20260814,0.6556603773584906
Sequential,10,Water,20260815,0.6509433962264151
Sequential,10,Water,20260816,0.6792452830188679
Sequential,10,Water,20260817,0.7075471698113207
Sequential,10,Water,20260818,0.7216981132075472
Sequential,10,Water,20260819,0.6556603773584906
Sequential,10,Water,20260820,0.7405660377358491
Sequential,10,Water,20260821,0.7547169811320755
Sequential,10,Water,20260822,0.75
Sequential,10,Water,20260823,0.7169811320754716
Sequential,10,Water,20260824,0.6886792452830188
Sequential,10,Water,20260825,0.7216981132075472
Sequential,10,Water,20260826,0.7122641509433962
Sequential,10,Water,20260827,0.6839622641509434
Sequential,10,Water,20260828,0.7311320754716981
Sequential,10,Water,20260829,0.7075471698113207
Sequential,10,Water,20260830,0.6792452830188679
Sequential,10,Water,20260831,0.7169811320754716
Sequential,10,Water,20260832,0.6981132075471698
Sequential,10,Water,20260833,0.7216981132075472
Sequential,10,Water,20260834,0.6698113207547169
Sequential,10,Water,20260835,0.7311320754716981
Sequential,10,Water,20260836,0.7216981132075472
Sequential,10,Water,20260837,0.7075471698113207
Sequential,20,Climate,20260808,0.7016949152542373
Sequential,20,Climate,20260809,0.6677966101694915
Sequential,20,Climate,20260810,0.6949152542372882
Sequential,20,Climate,20260811,0.7220338983050848
Sequential,20,Climate,20260812,0.7457627118644068
Sequential,20,Climate,20260813,0.6949152542372882
Sequential,20,Climate,20260814,0.6779661016949152
Sequential,20,Climate,20260815,0.688135593220339
Sequential,20,Climate,20260816,0.6440677966101694
Sequential,20,Climate,20260817,0.711864406779661
Sequential,20,Climate,20260818,0.7050847457627119
Sequential,20,Climate,20260819,0.7491525423728813
Sequential,20,Climate,20260820,0.6983050847457627
Sequential,20,Climate,20260821,0.6949152542372882
Sequential,20,Climate,20260822,0.7186440677966102
Sequential,20,Climate,20260823,0.6915254237288135
Sequential,20,Climate,20260824,0.711864406779661
Sequential,20,Climate,20260825,0.7084745762711865
Sequential,20,Climate,20260826,0.6949152542372882
Sequential,20,Climate,20260827,0.7016949152542373
Sequential,20,Climate,20260828,0.7220338983050848
Sequential,20,Climate,20260829,0.7457627118644068
Sequential,20,Climate,20260830,0.7084745762711865
Sequential,20,Climate,20260831,0.7254237288135593
Sequential,20,Climate,20260832,0.711864406779661
Sequential,20,Climate,20260833,0.7050847457627119
Sequential,20,Climate,20260834,0.6983050847457627
Sequential,20,Climate,20260835,0.6813559322033899
Sequential,20,Climate,20260836,0.7016949152542373
Sequential,20,Climate,20260837,0.6983050847457627
Sequential,20,Traffic,20260808,0.7189542483660131
Sequential,20,Traffic,20260809,0.6797385620915033
Sequential,20,Traffic,20260810,0.6993464052287581
Sequential,20,Traffic,20260811,0.7026143790849673
Sequential,20,Traffic,20260812,0.6764705882352942
Sequential,20,Traffic,20260813,0.6797385620915033
Sequential,20,Traffic,20260814,0.7091503267973857
Sequential,20,Traffic,20260815,0.7222222222222222
Sequential,20,Traffic,20260816,0.6862745098039216
Sequential,20,Traffic,20260817,0.6895424836601307
Sequential,20,Traffic,20260818,0.6928104575163399
Sequential,20,Traffic,20260819,0.7124183006535948
Sequential,20,Traffic,20260820,0.6764705882352942
Sequential,20,Traffic,20260821,0.6830065359477124
Sequential,20,Traffic,20260822,0.6601307189542484
Sequential,20,Traffic,20260823,0.7058823529411765
Sequential,20,Traffic,20260824,0.6993464052287581
Sequential,20,Traffic,20260825,0.7026143790849673
Sequential,20,Traffic,20260826,0.7254901960784313
Sequential,20,Traffic,20260827,0.6699346405228758
Sequential,20,Traffic,20260828,0.7026143790849673
Sequential,20,Traffic,20260829,0.6666666666666666
Sequential,20,Traffic,20260830,0.7058823529411765
Sequential,20,Traffic,20260831,0.6797385620915033
Sequential,20,Traffic,20260832,0.7026143790849673
Sequential,20,Traffic,20260833,0.7091503267973857
Sequential,20,Traffic,20260834,0.6928104575163399
Sequential,20,Traffic,20260835,0.6797385620915033
Sequential,20,Traffic,20260836,0.673202614379085
Sequential,20,Traffic,20260837,0.6830065359477124
Sequential,20,Water,20260808,0.75
Sequential,20,Water,20260809,0.7007575757575758
Sequential,20,Water,20260810,0.696969696969697
Sequential,20,Water,20260811,0.7083333333333334
Sequential,20,Water,20260812,0.6856060606060606
Sequential,20,Water,20260813,0.696969696969697
Sequential,20,Water,20260814,0.7121212121212122
Sequential,20,Water,20260815,0.6893939393939394
Sequential,20,Water,20260816,0.7272727272727273
Sequential,20,Water,20260817,0.6666666666666666
Sequential,20,Water,20260818,0.6666666666666666
Sequential,20,Water,20260819,0.6931818181818182
Sequential,20,Water,20260820,0.6893939393939394
Sequential,20,Water,20260821,0.7045454545454546
Sequential,20,Water,20260822,0.678030303030303
Sequential,20,Water,20260823,0.7234848484848485
Sequential,20,Water,20260824,0.6893939393939394
Sequential,20,Water,20260825,0.7196969696969697
Sequential,20,Water,20260826,0.696969696969697
Sequential,20,Water,20260827,0.6856060606060606
Sequential,20,Water,20260828,0.6893939393939394
Sequential,20,Water,20260829,0.6818181818181818
Sequential,20,Water,20260830,0.7007575757575758
Sequential,20,Water,20260831,0.6856060606060606
Sequential,20,Water,20260832,0.7272727272727273
Sequential,20,Water,20260833,0.7196969696969697
Sequential,20,Water,20260834,0.7196969696969697
Sequential,20,Water,20260835,0.678030303030303
Sequential,20,Water,20260836,0.7121212121212122
Sequential,20,Water,20260837,0.7007575757575758
Sequential,30,Climate,20260808,0.6840148698884758
Sequential,30,Climate,20260809,0.6988847583643123
Sequential,30,Climate,20260810,0.6691449814126395
Sequential,30,Climate,20260811,0.7472118959107806
Sequential,30,Climate,20260812,0.6914498141263941
Sequential,30,Climate,20260813,0.6988847583643123
Sequential,30,Climate,20260814,0.7100371747211895
Sequential,30,Climate,20260815,0.6988847583643123
Sequential,30,Climate,20260816,0.7509293680297398
Sequential,30,Climate,20260817,0.6914498141263941
Sequential,30,Climate,20260818,0.6765799256505576
Sequential,30,Climate,20260819,0.6728624535315985
Sequential,30,Climate,20260820,0.7174721189591078
Sequential,30,Climate,20260821,0.7137546468401487
Sequential,30,Climate,20260822,0.6988847583643123
Sequential,30,Climate,20260823,0.6840148698884758
Sequential,30,Climate,20260824,0.654275092936803
Sequential,30,Climate,20260825,0.6654275092936803
Sequential,30,Climate,20260826,0.7100371747211895
Sequential,30,Climate,20260827,0.7509293680297398
Sequential,30,Climate,20260828,0.6951672862453532
Sequential,30,Climate,20260829,0.6914498141263941
Sequential,30,Climate,20260830,0.6319702602230484
Sequential,30,Climate,20260831,0.6691449814126395
Sequential,30,Climate,20260832,0.7100371747211895
Sequential,30,Climate,20260833,0.7063197026022305
Sequential,30,Climate,20260834,0.7360594795539034
Sequential,30,Climate,20260835,0.6951672862453532
Sequential,30,Climate,20260836,0.6505576208178439
Sequential,30,Climate,20260837,0.6765799256505576
Sequential,30,Traffic,20260808,0.6956521739130435
Sequential,30,Traffic,20260809,0.7053140096618358
Sequential,30,Traffic,20260810,0.7053140096618358
Sequential,30,Traffic,20260811,0.7294685990338164
Sequential,30,Traffic,20260812,0.6956521739130435
Sequential,30,Traffic,20260813,0.714975845410628
Sequential,30,Traffic,20260814,0.7198067632850241
Sequential,30,Traffic,20260815,0.7294685990338164
Sequential,30,Traffic,20260816,0.6956521739130435
Sequential,30,Traffic,20260817,0.6666666666666666
Sequential,30,Traffic,20260818,0.7391304347826086
Sequential,30,Traffic,20260819,0.6618357487922706
Sequential,30,Traffic,20260820,0.714975845410628
Sequential,30,Traffic,20260821,0.7246376811594203
Sequential,30,Traffic,20260822,0.6956521739130435
Sequential,30,Traffic,20260823,0.7101449275362319
Sequential,30,Traffic,20260824,0.6956521739130435
Sequential,30,Traffic,20260825,0.6956521739130435
Sequential,30,Traffic,20260826,0.6908212560386473
Sequential,30,Traffic,20260827,0.7053140096618358
Sequential,30,Traffic,20260828,0.6956521739130435
Sequential,30,Traffic,20260829,0.7294685990338164
Sequential,30,Traffic,20260830,0.714975845410628
Sequential,30,Traffic,20260831,0.6811594202898551
Sequential,30,Traffic,20260832,0.6956521739130435
Sequential,30,Traffic,20260833,0.6811594202898551
Sequential,30,Traffic,20260834,0.714975845410628
Sequential,30,Traffic,20260835,0.7246376811594203
Sequential,30,Traffic,20260836,0.6859903381642513
Sequential,30,Traffic,20260837,0.6908212560386473
Sequential,30,Water,20260808,0.6870026525198939
Sequential,30,Water,20260809,0.7055702917771883
Sequential,30,Water,20260810,0.7161803713527851
Sequential,30,Water,20260811,0.7029177718832891
Sequential,30,Water,20260812,0.6976127320954907
Sequential,30,Water,20260813,0.726790450928382
Sequential,30,Water,20260814,0.6870026525198939
Sequential,30,Water,20260815,0.7214854111405835
Sequential,30,Water,20260816,0.6763925729442971
Sequential,30,Water,20260817,0.7320954907161804
Sequential,30,Water,20260818,0.7188328912466844
Sequential,30,Water,20260819,0.6790450928381963
Sequential,30,Water,20260820,0.6737400530503979
Sequential,30,Water,20260821,0.6843501326259946
Sequential,30,Water,20260822,0.6923076923076923
Sequential,30,Water,20260823,0.7347480106100795
Sequential,30,Water,20260824,0.7241379310344828
Sequential,30,Water,20260825,0.6737400530503979
Sequential,30,Water,20260826,0.7188328912466844
Sequential,30,Water,20260827,0.7294429708222812
Sequential,30,Water,20260828,0.6870026525198939
Sequential,30,Water,20260829,0.7029177718832891
Sequential,30,Water,20260830,0.6870026525198939
Sequential,30,Water,20260831,0.6816976127320955
Sequential,30,Water,20260832,0.7002652519893899
Sequential,30,Water,20260833,0.7029177718832891
Sequential,30,Water,20260834,0.7188328912466844
Sequential,30,Water,20260835,0.713527851458886
Sequential,30,Water,20260836,0.7029177718832891
Sequential,30,Water,20260837,0.6657824933687002
Sequential,40,Climate,20260808,0.7110266159695817
Sequential,40,Climate,20260809,0.714828897338403
Sequential,40,Climate,20260810,0.7072243346007605
Sequential,40,Climate,20260811,0.6958174904942965
Sequential,40,Climate,20260812,0.6730038022813688
Sequential,40,Climate,20260813,0.7224334600760456
Sequential,40,Climate,20260814,0.6806083650190115
Sequential,40,Climate,20260815,0.7110266159695817
Sequential,40,Climate,20260816,0.6958174904942965
Sequential,40,Climate,20260817,0.6615969581749049
Sequential,40,Climate,20260818,0.714828897338403
Sequential,40,Climate,20260819,0.6615969581749049
Sequential,40,Climate,20260820,0.752851711026616
Sequential,40,Climate,20260821,0.7224334600760456
Sequential,40,Climate,20260822,0.6730038022813688
Sequential,40,Climate,20260823,0.6768060836501901
Sequential,40,Climate,20260824,0.6958174904942965
Sequential,40,Climate,20260825,0.714828897338403
Sequential,40,Climate,20260826,0.6920152091254753
Sequential,40,Climate,20260827,0.6806083650190115
Sequential,40,Climate,20260828,0.688212927756654
Sequential,40,Climate,20260829,0.6844106463878327
Sequential,40,Climate,20260830,0.6692015209125475
Sequential,40,Climate,20260831,0.688212927756654
Sequential,40,Climate,20260832,0.6958174904942965
Sequential,40,Climate,20260833,0.7376425855513308
Sequential,40,Climate,20260834,0.6615969581749049
Sequential,40,Climate,20260835,0.6920152091254753
Sequential,40,Climate,20260836,0.7186311787072244
Sequential,40,Climate,20260837,0.6958174904942965
Sequential,40,Traffic,20260808,0.6960352422907489
Sequential,40,Traffic,20260809,0.7004405286343612
Sequential,40,Traffic,20260810,0.73568281938326
Sequential,40,Traffic,20260811,0.7180616740088106
Sequential,40,Traffic,20260812,0.7048458149779736
Sequential,40,Traffic,20260813,0.7180616740088106
Sequential,40,Traffic,20260814,0.6651982378854625
Sequential,40,Traffic,20260815,0.6475770925110133
Sequential,40,Traffic,20260816,0.6872246696035242
Sequential,40,Traffic,20260817,0.73568281938326
Sequential,40,Traffic,20260818,0.6519823788546255
Sequential,40,Traffic,20260819,0.7048458149779736
Sequential,40,Traffic,20260820,0.7533039647577092
Sequential,40,Traffic,20260821,0.7180616740088106
Sequential,40,Traffic,20260822,0.73568281938326
Sequential,40,Traffic,20260823,0.7136563876651982
Sequential,40,Traffic,20260824,0.7180616740088106
Sequential,40,Traffic,20260825,0.7180616740088106
Sequential,40,Traffic,20260826,0.7224669603524229
Sequential,40,Traffic,20260827,0.7268722466960352
Sequential,40,Traffic,20260828,0.6916299559471366
Sequential,40,Traffic,20260829,0.6740088105726872
Sequential,40,Traffic,20260830,0.6872246696035242
Sequential,40,Traffic,20260831,0.7268722466960352
Sequential,40,Traffic,20260832,0.7268722466960352
Sequential,40,Traffic,20260833,0.7092511013215859
Sequential,40,Traffic,20260834,0.6696035242290749
Sequential,40,Traffic,20260835,0.6960352422907489
Sequential,40,Traffic,20260836,0.6740088105726872
Sequential,40,Traffic,20260837,0.6960352422907489
Sequential,40,Water,20260808,0.7147766323024055
Sequential,40,Water,20260809,0.7147766323024055
Sequential,40,Water,20260810,0.7216494845360825
Sequential,40,Water,20260811,0.6666666666666666
Sequential,40,Water,20260812,0.6838487972508591
Sequential,40,Water,20260813,0.7285223367697594
Sequential,40,Water,20260814,0.6907216494845361
Sequential,40,Water,20260815,0.6838487972508591
Sequential,40,Water,20260816,0.6907216494845361
Sequential,40,Water,20260817,0.6426116838487973
Sequential,40,Water,20260818,0.7250859106529209
Sequential,40,Water,20260819,0.711340206185567
Sequential,40,Water,20260820,0.6666666666666666
Sequential,40,Water,20260821,0.7044673539518901
Sequential,40,Water,20260822,0.718213058419244
Sequential,40,Water,20260823,0.7010309278350515
Sequential,40,Water,20260824,0.697594501718213
Sequential,40,Water,20260825,0.7010309278350515
Sequential,40,Water,20260826,0.7216494845360825
Sequential,40,Water,20260827,0.7044673539518901
Sequential,40,Water,20260828,0.7044673539518901
Sequential,40,Water,20260829,0.697594501718213
Sequential,40,Water,20260830,0.711340206185567
Sequential,40,Water,20260831,0.718213058419244
Sequential,40,Water,20260832,0.6941580756013745
Sequential,40,Water,20260833,0.7044673539518901
Sequential,40,Water,20260834,0.6838487972508591
Sequential,40,Water,20260835,0.6804123711340206
Sequential,40,Water,20260836,0.6804123711340206
Sequential,40,Water,20260837,0.6769759450171822
Sequential,50,Climate,20260808,0.6394052044609665
Sequential,50,Climate,20260809,0.6988847583643123
Sequential,50,Climate,20260810,0.7063197026022305
Sequential,50,Climate,20260811,0.7063197026022305
Sequential,50,Climate,20260812,0.7174721189591078
Sequential,50,Climate,20260813,0.7100371747211895
Sequential,50,Climate,20260814,0.6914498141263941
Sequential,50,Climate,20260815,0.6914498141263941
Sequential,50,Climate,20260816,0.6691449814126395
Sequential,50,Climate,20260817,0.7397769516728625
Sequential,50,Climate,20260818,0.6468401486988847
Sequential,50,Climate,20260819,0.6691449814126395
Sequential,50,Climate,20260820,0.6691449814126395
Sequential,50,Climate,20260821,0.6505576208178439
Sequential,50,Climate,20260822,0.7397769516728625
Sequential,50,Climate,20260823,0.7286245353159851
Sequential,50,Climate,20260824,0.6691449814126395
Sequential,50,Climate,20260825,0.7286245353159851
Sequential,50,Climate,20260826,0.6951672862453532
Sequential,50,Climate,20260827,0.7100371747211895
Sequential,50,Climate,20260828,0.6579925650557621
Sequential,50,Climate,20260829,0.7286245353159851
Sequential,50,Climate,20260830,0.7360594795539034
Sequential,50,Climate,20260831,0.7323420074349443
Sequential,50,Climate,20260832,0.6951672862453532
Sequential,50,Climate,20260833,0.6988847583643123
Sequential,50,Climate,20260834,0.7211895910780669
Sequential,50,Climate,20260835,0.7397769516728625
Sequential,50,Climate,20260836,0.6840148698884758
Sequential,50,Climate,20260837,0.6802973977695167
Sequential,50,Traffic,20260808,0.68561872909699
Sequential,50,Traffic,20260809,0.6789297658862876
Sequential,50,Traffic,20260810,0.6989966555183946
Sequential,50,Traffic,20260811,0.7123745819397993
Sequential,50,Traffic,20260812,0.7023411371237458
Sequential,50,Traffic,20260813,0.7123745819397993
Sequential,50,Traffic,20260814,0.6923076923076923
Sequential,50,Traffic,20260815,0.725752508361204
Sequential,50,Traffic,20260816,0.7391304347826086
Sequential,50,Traffic,20260817,0.6889632107023411
Sequential,50,Traffic,20260818,0.6755852842809364
Sequential,50,Traffic,20260819,0.6923076923076923
Sequential,50,Traffic,20260820,0.68561872909699
Sequential,50,Traffic,20260821,0.6655518394648829
Sequential,50,Traffic,20260822,0.7023411371237458
Sequential,50,Traffic,20260823,0.7224080267558528
Sequential,50,Traffic,20260824,0.6989966555183946
Sequential,50,Traffic,20260825,0.68561872909699
Sequential,50,Traffic,20260826,0.6923076923076923
Sequential,50,Traffic,20260827,0.6655518394648829
Sequential,50,Traffic,20260828,0.7023411371237458
Sequential,50,Traffic,20260829,0.7090301003344481
Sequential,50,Traffic,20260830,0.7090301003344481
Sequential,50,Traffic,20260831,0.6956521739130435
Sequential,50,Traffic,20260832,0.68561872909699
Sequential,50,Traffic,20260833,0.6688963210702341
Sequential,50,Traffic,20260834,0.6923076923076923
Sequential,50,Traffic,20260835,0.705685618729097
Sequential,50,Traffic,20260836,0.7023411371237458
Sequential,50,Traffic,20260837,0.705685618729097
Sequential,50,Water,20260808,0.7254901960784313
Sequential,50,Water,20260809,0.7215686274509804
Sequential,50,Water,20260810,0.6666666666666666
Sequential,50,Water,20260811,0.6862745098039216
Sequential,50,Water,20260812,0.6627450980392157
Sequential,50,Water,20260813,0.7294117647058823
Sequential,50,Water,20260814,0.6823529411764706
Sequential,50,Water,20260815,0.6823529411764706
Sequential,50,Water,20260816,0.6980392156862745
Sequential,50,Water,20260817,0.7372549019607844
Sequential,50,Water,20260818,0.6470588235294118
Sequential,50,Water,20260819,0.6862745098039216
Sequential,50,Water,20260820,0.7568627450980392
Sequential,50,Water,20260821,0.7098039215686275
Sequential,50,Water,20260822,0.7294117647058823
Sequential,50,Water,20260823,0.6705882352941176
Sequential,50,Water,20260824,0.6941176470588235
Sequential,50,Water,20260825,0.7058823529411765
Sequential,50,Water,20260826,0.6666666666666666
Sequential,50,Water,20260827,0.6745098039215687
Sequential,50,Water,20260828,0.6509803921568628
Sequential,50,Water,20260829,0.7294117647058823
Sequential,50,Water,20260830,0.7098039215686275
Sequential,50,Water,20260831,0.7019607843137254
Sequential,50,Water,20260832,0.7411764705882353
Sequential,50,Water,20260833,0.6980392156862745
Sequential,50,Water,20260834,0.7215686274509804
Sequential,50,Water,20260835,0.6941176470588235
Sequential,50,Water,20260836,0.6980392156862745
Sequential,50,Water,20260837,0.7450980392156863
Sequential,60,Climate,20260808,0.689922480620155
Sequential,60,Climate,20260809,0.7209302325581395
Sequential,60,Climate,20260810,0.6976744186046512
Sequential,60,Climate,20260811,0.6821705426356589
Sequential,60,Climate,20260812,0.7364341085271318
Sequential,60,Climate,20260813,0.6937984496124031
Sequential,60,Climate,20260814,0.6705426356589147
Sequential,60,Climate,20260815,0.7015503875968992
Sequential,60,Climate,20260816,0.7170542635658915
Sequential,60,Climate,20260817,0.6782945736434108
Sequential,60,Climate,20260818,0.7131782945736435
Sequential,60,Climate,20260819,0.7441860465116279
Sequential,60,Climate,20260820,0.6937984496124031
Sequential,60,Climate,20260821,0.6937984496124031
Sequential,60,Climate,20260822,0.7286821705426356
Sequential,60,Climate,20260823,0.7054263565891473
Sequential,60,Climate,20260824,0.689922480620155
Sequential,60,Climate,20260825,0.6937984496124031
Sequential,60,Climate,20260826,0.7093023255813954
Sequential,60,Climate,20260827,0.6821705426356589
Sequential,60,Climate,20260828,0.7286821705426356
Sequential,60,Climate,20260829,0.686046511627907
Sequential,60,Climate,20260830,0.7093023255813954
Sequential,60,Climate,20260831,0.6705426356589147
Sequential,60,Climate,20260832,0.689922480620155
Sequential,60,Climate,20260833,0.686046511627907
Sequential,60,Climate,20260834,0.7093023255813954
Sequential,60,Climate,20260835,0.7403100775193798
Sequential,60,Climate,20260836,0.7286821705426356
Sequential,60,Climate,20260837,0.7093023255813954
Sequential,60,Traffic,20260808,0.6916167664670658
Sequential,60,Traffic,20260809,0.7155688622754491
Sequential,60,Traffic,20260810,0.6646706586826348
Sequential,60,Traffic,20260811,0.6826347305389222
Sequential,60,Traffic,20260812,0.718562874251497
Sequential,60,Traffic,20260813,0.7035928143712575
Sequential,60,Traffic,20260814,0.7065868263473054
Sequential,60,Traffic,20260815,0.6616766467065869
Sequential,60,Traffic,20260816,0.688622754491018
Sequential,60,Traffic,20260817,0.7155688622754491
Sequential,60,Traffic,20260818,0.7215568862275449
Sequential,60,Traffic,20260819,0.7125748502994012
Sequential,60,Traffic,20260820,0.7065868263473054
Sequential,60,Traffic,20260821,0.7485029940119761
Sequential,60,Traffic,20260822,0.7155688622754491
Sequential,60,Traffic,20260823,0.7065868263473054
Sequential,60,Traffic,20260824,0.6976047904191617
Sequential,60,Traffic,20260825,0.7065868263473054
Sequential,60,Traffic,20260826,0.6826347305389222
Sequential,60,Traffic,20260827,0.7245508982035929
Sequential,60,Traffic,20260828,0.7095808383233533
Sequential,60,Traffic,20260829,0.6766467065868264
Sequential,60,Traffic,20260830,0.688622754491018
Sequential,60,Traffic,20260831,0.6826347305389222
Sequential,60,Traffic,20260832,0.6946107784431138
Sequential,60,Traffic,20260833,0.6856287425149701
Sequential,60,Traffic,20260834,0.688622754491018
Sequential,60,Traffic,20260835,0.7095808383233533
Sequential,60,Traffic,20260836,0.7125748502994012
Sequential,60,Traffic,20260837,0.718562874251497
