method,target_workers,malicious_ratio,scene,seed,tasks,no_truth_count,norm_sq_sum,sq_sum,norm_abs_sum,abs_sum,dimension,nrmse,rmse,nmae,mae,no_truth_rate
CRH-N,27,0.1,Traffic,20260825,80,0,0.00047922800563316706,7483.063707703715,0.27049684263347246,906.0552869491928,480,0.0009991955156036438,3.948381447848735,0.0005635350888197343,1.8876151811441517,0.0
CRH-N,27,0.1,Traffic,20260826,80,0,0.0005554727186339257,5680.675180425419,0.27917214176569133,877.2247090032452,480,0.0010757484977853072,3.440165687756859,0.0005816086286785236,1.827551477090094,0.0
CRH-N,27,0.1,Traffic,20260827,80,0,0.0004718975348609647,13183.94254502023,0.2679789031039398,974.4211627744946,480,0.0009915240109516644,5.240853648862192,0.0005582893814665412,2.0300440891135305,0.0
CRH-N,27,0.1,Traffic,20260828,80,0,0.0004166971081128572,7950.268545206577,0.25450622330108175,895.7987821595228,480,0.0009317290245748059,4.069773884281579,0.0005302212985439203,1.8662474628323393,0.0
CRH-N,27,0.1,Traffic,20260829,80,0,0.0004547459710711847,7450.77657279175,0.2576440126972266,883.270975292149,480,0.0009733382966531395,3.939854209652452,0.0005367583597858887,1.8401478651919772,0.0
CRH-N,27,0.1,Traffic,20260830,80,0,0.0004977487947655227,9885.693555909806,0.2689990249102716,968.0480384035703,480,0.001018320507385325,4.538192912178308,0.0005604146352297325,2.016766746674105,0.0
CRH-N,27,0.1,Traffic,20260831,80,0,0.0003796067913203229,7528.251024417876,0.24489477747529373,891.8164286322133,480,0.000889296059767128,3.9602848762267815,0.0005101974530735286,1.8579508929837776,0.0
CRH-N,27,0.1,Traffic,20260832,80,0,0.0005220184867724177,7688.875172147828,0.27630292142249324,919.5884255629428,480,0.0010428511466691703,4.002310575401994,0.0005756310862968609,1.9158092199227974,0.0
CRH-N,27,0.1,Traffic,20260833,80,0,0.0004774747008806562,12005.38648467704,0.27150676022290116,1036.1649054847896,480,0.0009973660111353474,5.00112205840621,0.0005656390837977108,2.1586768864266452,0.0
CRH-N,27,0.1,Traffic,20260834,80,0,0.0005294096570715735,8006.544896429904,0.27818481044298027,942.1353584346764,480,0.0010502079725300975,4.084152527460538,0.0005795516884228755,1.962781996738909,0.0
CRH-N,27,0.1,Traffic,20260835,80,0,0.00045947101369101727,6585.444275026275,0.25821540145298777,850.3284879857852,480,0.000978381969643223,3.7040080416990735,0.0005379487530270578,1.7715176833037192,0.0
CRH-N,27,0.1,Traffic,20260836,80,0,0.00045445035880989,7664.184901304938,0.25078853330849243,880.7320361395424,480,0.0009730218809738749,3.9958793622579023,0.0005224761110593592,1.8348584086240467,0.0
CRH-N,27,0.1,Traffic,20260837,80,0,0.0004255640703609028,6233.221914609743,0.25656577774461603,847.3490396312798,480,0.0009415900452170683,3.60359251147661,0.0005345120369679501,1.765310499231833,0.0
CRH-N,27,0.1,Water,20260808,80,0,0.0170685207665407,335260.25354025926,2.610388942255986,3837.877760227517,720,0.004868909409962116,21.57867560876102,0.0036255401975777584,5.330385778093773,0.0
CRH-N,27,0.1,Water,20260809,80,0,0.01748307971968307,504685.88137579104,2.6764188665202204,4851.981059467894,720,0.004927682535048954,26.475509683893378,0.0037172484257225282,6.738862582594297,0.0
CRH-N,27,0.1,Water,20260810,80,0,0.017044286513640056,401527.2040508763,2.6559602050363273,4355.679952653912,720,0.0048654516910389125,23.615178853713637,0.0036888336181060103,6.0495554897971,0.0
CRH-N,27,0.1,Water,20260811,80,0,0.016950021172227717,366949.5901301484,2.6506582456616297,4243.818313567816,720,0.004851978572967784,22.575478035117992,0.003681469785641152,5.894192102177523,0.0
CRH-N,27,0.1,Water,20260812,80,0,0.016902782974688862,327803.33125654823,2.678410653080114,4050.8558456371497,720,0.004845212839994301,21.33734764498586,0.0037200147959446025,5.626188674496041,0.0
CRH-N,27,0.1,Water,20260813,80,0,0.017525565567962052,522835.54631343536,2.6887190456759464,4660.450764444183,720,0.0049336663130815995,26.947365010161615,0.003734332007883259,6.472848283950254,0.0
CRH-N,27,0.1,Water,20260814,80,0,0.017131138926369135,375480.6464346211,2.7167280414475714,4148.399797759392,720,0.004877832357599636,22.83639415113215,0.003773233390899405,5.761666385776933,0.0
CRH-N,27,0.1,Water,20260815,80,0,0.01901868787075397,265436.06898869225,2.825631877831244,3603.649259790243,720,0.005139537359036907,19.200552255826896,0.003924488719210062,5.005068416375337,0.0
CRH-N,27,0.1,Water,20260816,80,0,0.01682202628203515,379372.90294244,2.661670001382786,4455.810341759315,720,0.004833624457042095,22.954450758889394,0.003696763890809425,6.188625474665715,0.0
CRH-N,27,0.1,Water,20260817,80,0,0.01959634294133597,345328.4994890981,2.832665289840005,4051.447965787599,720,0.005217005172901187,21.90029488287956,0.003934257347000007,5.627011063593888,0.0
CRH-N,27,0.1,Water,20260818,80,0,0.020098527688544386,384158.54326345184,2.8543413930484074,4325.866838845413,720,0.0052834289802783365,23.098777723298472,0.003964363045900566,6.0081483872852965,0.0
CRH-N,27,0.1,Water,20260819,80,0,0.01781580098180026,495262.48238910985,2.7390479558864365,4565.463700073455,720,0.004974351015989737,26.227172147865346,0.0038042332720644952,6.340921805657576,0.0
CRH-N,27,0.1,Water,20260820,80,0,0.01676528550799586,417780.200303554,2.625486265482148,4479.706114034624,720,0.004825465652256304,24.088384715447,0.0036465087020585386,6.221814047270311,0.0
CRH-N,27,0.1,Water,20260821,80,0,0.016403568762735327,381002.665927176,2.6432513714928683,4275.826508975052,720,0.004773126270348183,23.003703383222884,0.0036711824604067616,5.938647929132017,0.0
CRH-N,27,0.1,Water,20260822,80,0,0.017756152769883873,517388.3391770003,2.7241557980293147,4872.652832378442,720,0.004966016843659048,26.806620740474013,0.003783549719485159,6.767573378303392,0.0
CRH-N,27,0.1,Water,20260823,80,0,0.01607584012961728,419829.55221326405,2.6112782487370914,4323.541178877919,720,0.004725204306226299,24.147393240186407,0.0036267753454681823,6.00491830399711,0.0
CRH-N,27,0.1,Water,20260824,80,0,0.018814894121882975,356309.1294542553,2.774077534535146,4173.394299432339,720,0.005111926974390785,22.24575894207001,0.0038528854646321473,5.796380971433804,0.0
CRH-N,27,0.1,Water,20260825,80,0,0.018977196515869623,500555.805500751,2.830589031005202,4495.333631224364,720,0.0051339280656386545,26.366956527608963,0.003931373654173892,6.243518932256061,0.0
CRH-N,27,0.1,Water,20260826,80,0,0.018310461092404657,518622.4278934106,2.7892453327119417,4773.889355709106,720,0.005042935252575938,26.838571639149073,0.003873951850988808,6.630401882929314,0.0
CRH-N,27,0.1,Water,20260827,80,0,0.017376054927594392,339718.8678273906,2.717471869134926,4112.855397725875,720,0.004912576678450819,21.721688720524835,0.0037742664849096195,5.71229916350816,0.0
CRH-N,27,0.1,Water,20260828,80,0,0.015952862190982648,334712.1755411058,2.646646715550699,4013.684107050703,720,0.004707096030784953,21.56103016056675,0.0036758982160426377,5.5745612597926435,0.0
CRH-N,27,0.1,Water,20260829,80,0,0.017796818170246257,352585.486056532,2.677517368113273,4260.825276708204,720,0.0049717002136322455,22.12921290889953,0.003718774122379546,5.91781288431695,0.0
CRH-N,27,0.1,Water,20260830,80,0,0.017929114073968952,388587.05990181945,2.748481359271377,4110.413858038313,720,0.004990145020433462,23.231535675965077,0.0038173352212102457,5.708908136164324,0.0
CRH-N,27,0.1,Water,20260831,80,0,0.018778725806637035,426793.29236009705,2.8307475560181796,4506.770281882905,720,0.005107011221872262,24.34683678861067,0.003931593827803027,6.259403169281812,0.0
CRH-N,27,0.1,Water,20260832,80,0,0.018359318901822512,295088.3379960383,2.792234217841619,3794.5611292797016,720,0.005049658803355831,20.244626790419886,0.003878103080335582,5.270223790666252,0.0
CRH-N,27,0.1,Water,20260833,80,0,0.01680657687184195,390744.7264527155,2.626314395512374,4351.453066912492,720,0.004831404338032396,23.29594404530765,0.0036476588826560748,6.043684815156239,0.0
CRH-N,27,0.1,Water,20260834,80,0,0.018857510859607532,487948.11738419347,2.7276715258676263,4777.964975846738,720,0.0051177130932683655,26.032781614517447,0.003788432674816148,6.636062466453803,0.0
CRH-N,27,0.1,Water,20260835,80,0,0.01659581395844006,332407.35480618844,2.617156218676915,3934.381140357898,720,0.004801014643691949,21.486667533036893,0.003634939192606826,5.46441825049708,0.0
CRH-N,27,0.1,Water,20260836,80,0,0.017186788706602663,418652.9423838815,2.7243917388859864,4493.440880242493,720,0.00488574864992884,24.11353188518043,0.0037838774151194255,6.240890111447907,0.0
CRH-N,27,0.1,Water,20260837,80,0,0.016131380893792006,385744.01380680857,2.63521494550834,4069.3325178293817,720,0.004733359872841091,23.14639442184632,0.0036600207576504722,5.6518507192074745,0.0
CRH-N,27,0.2,Climate,20260808,80,0,0.009607320546159589,345.2084206625634,1.3823408625841853,243.46054109508046,400,0.0049008470048960895,0.928989263477468,0.0034558521564604632,0.6086513527377011,0.0
CRH-N,27,0.2,Climate,20260809,80,0,0.008692055579110595,367.9072145102389,1.3654485734539656,255.73946144795102,400,0.004661559711917942,0.9590453775894012,0.003413621433634914,0.6393486536198776,0.0
CRH-N,27,0.2,Climate,20260810,80,0,0.009383898387796253,317.2068366149927,1.4224545835355453,246.46862302156202,400,0.0048435261916800485,0.890515070921027,0.0035561364588388633,0.6161715575539051,0.0
CRH-N,27,0.2,Climate,20260811,80,0,0.009199450616282231,338.98373949964537,1.4120267175107806,249.9530830258224,400,0.004795688328144937,0.9205755529825422,0.0035300667937769514,0.624882707564556,0.0
CRH-N,27,0.2,Climate,20260812,80,0,0.009469048309929071,363.4359689486407,1.4340271475733823,258.6683824695281,400,0.00486545175444405,0.9531998333883624,0.003585067868933456,0.6466709561738203,0.0
CRH-N,27,0.2,Climate,20260813,80,0,0.008937791529330401,374.2095239582252,1.3711694111466681,256.22412434099584,400,0.00472699469254261,0.9672247980152096,0.0034279235278666703,0.6405603108524897,0.0
CRH-N,27,0.2,Climate,20260814,80,0,0.009121625814520076,302.3277935375138,1.3561731197553748,235.72548256837462,400,0.004775360147287342,0.8693787919220163,0.003390432799388437,0.5893137064209365,0.0
CRH-N,27,0.2,Climate,20260815,80,0,0.008247626988883462,308.85721794788543,1.302611141288335,228.8819003970195,400,0.0045408223343584644,0.8787167034202283,0.0032565278532208377,0.5722047509925487,0.0
CRH-N,27,0.2,Climate,20260816,80,0,0.009303949140504796,326.13208639581717,1.3743961185435527,243.0183481290345,400,0.004822849038821554,0.9029563754631466,0.0034359902963588818,0.6075458703225862,0.0
CRH-N,27,0.2,Climate,20260817,80,0,0.009463040927428718,304.07311088793796,1.3126987957565404,232.17895602256314,400,0.0048639081322093035,0.8718846123311529,0.003281746989391351,0.5804473900564079,0.0
CRH-N,27,0.2,Climate,20260818,80,0,0.009829318752575995,354.80500713565715,1.4171619531713384,254.35926872823856,400,0.004957146041972133,0.9418134198657093,0.0035429048829283463,0.6358981718205964,0.0
CRH-N,27,0.2,Climate,20260819,80,0,0.007789694457372427,313.5881638112021,1.3157822346958934,240.63964494838092,400,0.0044129622866540645,0.8854210351736654,0.0032894555867397333,0.6015991123709523,0.0
CRH-N,27,0.2,Climate,20260820,80,0,0.009490645562343792,376.7694673599492,1.4463780097121468,258.4017475908418,400,0.004870997218831015,0.9705275206813421,0.003615945024280367,0.6460043689771046,0.0
CRH-N,27,0.2,Climate,20260821,80,0,0.009197199931940849,299.0130883457993,1.3772491558689595,234.04338538309423,400,0.0047951016495849305,0.8645997460469776,0.0034431228896723985,0.5851084634577356,0.0
CRH-N,27,0.2,Climate,20260822,80,0,0.009760018830584919,358.2044448050604,1.3934580575904056,253.15326741544152,400,0.004939640379264699,0.9463144889584282,0.003483645143976014,0.6328831685386038,0.0
CRH-N,27,0.2,Climate,20260823,80,0,0.008395559104386937,295.7997135048568,1.3404966504862237,233.93418153879855,400,0.00458136418122019,0.8599414420541331,0.003351241626215559,0.5848354538469964,0.0
CRH-N,27,0.2,Climate,20260824,80,0,0.00903615458634579,355.7067965595518,1.4315957215939294,261.86038588498513,400,0.004752934511001017,0.9430095393997239,0.0035789893039848237,0.6546509647124629,0.0
CRH-N,27,0.2,Climate,20260825,80,0,0.00908028920955916,285.85948317246715,1.3786351937511268,238.80303326968644,400,0.0047645275761504305,0.8453689773886713,0.0034465879843778168,0.5970075831742161,0.0
CRH-N,27,0.2,Climate,20260826,80,0,0.008477007860388412,336.75408246871575,1.3295954250004136,237.76254211881601,400,0.004603533387624231,0.9175430268776442,0.003323988562501034,0.59440635529704,0.0
CRH-N,27,0.2,Climate,20260827,80,0,0.010404467345090748,371.9806008813665,1.450547002770843,262.9354085569363,400,0.005100114544079071,0.9643399308352922,0.003626367506927107,0.6573385213923407,0.0
CRH-N,27,0.2,Climate,20260828,80,0,0.009521663530630692,369.6723960873504,1.431525930590398,261.0225243954883,400,0.004878950586609454,0.9613433258822657,0.003578814826475995,0.6525563109887207,0.0
CRH-N,27,0.2,Climate,20260829,80,0,0.008655102303998762,320.36879806896815,1.3539303785921555,244.20651080843464,400,0.004651640115055861,0.8949424535535345,0.0033848259464803886,0.6105162770210866,0.0
CRH-N,27,0.2,Climate,20260830,80,0,0.009949004100030608,357.4533090843483,1.4836574017197344,263.0803694569587,400,0.004987234729795312,0.9453217826279423,0.003709143504299336,0.6577009236423967,0.0
CRH-N,27,0.2,Climate,20260831,80,0,0.01163400001614333,351.5991848575222,1.5175459263570408,256.96457120208237,400,0.005393051088239229,0.9375489118674318,0.003793864815892602,0.6424114280052059,0.0
CRH-N,27,0.2,Climate,20260832,80,0,0.010201672692636077,362.2313783580918,1.453970651104512,260.0495411946161,400,0.005050166505333284,0.951618855369748,0.00363492662776128,0.6501238529865403,0.0
CRH-N,27,0.2,Climate,20260833,80,0,0.009668394261127302,323.623083631147,1.41469781943687,251.01433025243662,400,0.004916399663658179,0.8994763527063219,0.003536744548592175,0.6275358256310916,0.0
CRH-N,27,0.2,Climate,20260834,80,0,0.007643634067935276,267.44331376981603,1.2798722632972834,226.13652501941786,400,0.004371393961865962,0.8176847096678157,0.0031996806582432085,0.5653413125485447,0.0
CRH-N,27,0.2,Climate,20260835,80,0,0.009845450527991902,368.6416844397822,1.4208192248253826,255.7755567034441,400,0.004961212182519485,0.9600021932784609,0.0035520480620634563,0.6394388917586102,0.0
CRH-N,27,0.2,Climate,20260836,80,0,0.008488999155307675,294.10392764338803,1.315555733792978,233.5980175390317,400,0.00460678824000726,0.8574729261664592,0.003288889334482445,0.5839950438475793,0.0
CRH-N,27,0.2,Climate,20260837,80,0,0.008587184450598495,368.22173010727715,1.401797329203434,264.4710260272927,400,0.004633353119124015,0.9594552231699992,0.003504493323008585,0.6611775650682317,0.0
CRH-N,27,0.2,Traffic,20260808,80,0,0.00047952538844913203,10629.876178204624,0.27873277859904444,1019.2490702389385,480,0.000999505490698121,4.7059085595939525,0.0005806932887480093,2.1234355629977886,0.0
CRH-N,27,0.2,Traffic,20260809,80,0,0.00032579412230985177,8846.427307354417,0.2535922738733319,948.1679329587288,480,0.0008238554210613602,4.293024212640979,0.0005283172372361081,1.975349860330685,0.0
CRH-N,27,0.2,Traffic,20260810,80,0,0.0004747093592033456,25866.27306272234,0.27633289148862233,1154.2905538542582,480,0.0009944736455400095,7.340849329653316,0.0005756935239346299,2.404771987196371,0.0
CRH-N,27,0.2,Traffic,20260811,80,0,0.0005644300396264258,8421.32496714827,0.2858081413712335,970.9072231617465,480,0.0010843873458724917,4.188606810729819,0.0005954336278567365,2.022723381586972,0.0
CRH-N,27,0.2,Traffic,20260812,80,0,0.0005970895578971821,9870.51971714111,0.3054438151006803,1034.7804137416358,480,0.0011153190480541711,4.5347086724555945,0.0006363412814597506,2.155792528628408,0.0
CRH-N,27,0.2,Traffic,20260813,80,0,0.0006133727403278528,11821.931523014551,0.29467593413030424,1016.7687544145514,480,0.0011304246439648362,4.96276374677259,0.0006139081961048005,2.118268238363649,0.0
CRH-N,27,0.2,Traffic,20260814,80,0,0.0004049363995732727,10093.840173836848,0.2589471691053215,968.9175274642918,480,0.0009184865263633347,4.585720629900325,0.0005394732689694198,2.0185781822172744,0.0
CRH-N,27,0.2,Traffic,20260815,80,0,0.0004462879841800261,7755.439022031225,0.2556552080359888,911.7192074172201,480,0.0009642440737222022,4.019597570557496,0.0005326150167416433,1.899415015452542,0.0
CRH-N,27,0.2,Traffic,20260816,80,0,0.0005661202379227847,9285.423016220519,0.2836276717704721,979.9082711895823,480,0.0010860097432063558,4.39825320823992,0.0005908909828551502,2.0414755649782963,0.0
CRH-N,27,0.2,Traffic,20260817,80,0,0.00036927228988263333,12672.25510770938,0.2502642824758215,949.4489940923612,480,0.0008771073312821068,5.1381447502376325,0.0005213839218246281,1.9780187376924192,0.0
CRH-N,27,0.2,Traffic,20260818,80,0,0.00046002678449963956,10781.030282752521,0.2712164116118881,991.8491300020102,480,0.000978973510557997,4.739248859865286,0.0005650341908581002,2.0663523541708546,0.0
CRH-N,27,0.2,Traffic,20260819,80,0,0.00040435298194174826,11286.211365111616,0.2560458610521216,986.7416493671782,480,0.0009178246268824865,4.849014368300277,0.0005334288771919201,2.0557117695149545,0.0
CRH-N,27,0.2,Traffic,20260820,80,0,0.0006332237432072146,12747.809985161686,0.2849743822804505,988.8288299698936,480,0.0011485713437491365,5.153439382498531,0.0005936966297509386,2.0600600624372785,0.0
CRH-N,27,0.2,Traffic,20260821,80,0,0.00038872307447225,10662.760466556398,0.26210576510348466,966.0365035984416,480,0.0008999109614199919,4.713181972439196,0.0005460536772989264,2.01257604916342,0.0
CRH-N,27,0.2,Traffic,20260822,80,0,0.00042117257656462367,9155.172627498408,0.25937777401017265,990.7097832549396,480,0.00093671920437395,4.3672962238996735,0.0005403703625211931,2.0639787151144575,0.0
