method,mode,scene,seed,tasks,no_truth_count,norm_sq_sum,sq_sum,norm_abs_sum,abs_sum,dimension,nrmse,rmse,nmae,mae,no_truth_rate
PRTD,onoff,Traffic,20260821,40,0,1.1733543572245748,60613033.35062869,6.619545918975886,33096.086386275245,240,0.06992121629688465,502.5478142700648,0.027581441329066193,137.9003599428135,0.0
PRTD,onoff,Traffic,20260822,40,0,0.24563770966665394,12904200.726757994,6.411401317872959,32131.697435770555,240,0.03199203739908403,231.8782073161648,0.026714172157803993,133.88207264904398,0.0
PRTD,onoff,Traffic,20260823,40,0,0.1841488388445438,9663234.565560972,5.144264816751029,25765.2890251388,240,0.02769994275299017,200.65761225656018,0.02143443673646262,107.35537093807834,0.0
PRTD,onoff,Traffic,20260824,40,0,0.21425672771888285,11257970.034769243,5.659235378331857,28378.262731682516,240,0.029878694173195476,216.58302906323289,0.023580147409716073,118.24276138201049,0.0
PRTD,onoff,Traffic,20260825,40,0,0.14493954018716979,7621783.134474112,5.166883504305577,25931.248911323255,240,0.024574677022900508,178.20614390916904,0.021528681267939904,108.0468704638469,0.0
PRTD,onoff,Traffic,20260826,40,0,0.19453575218450805,10158070.502025932,5.923782255439775,29583.57260641792,240,0.02847043438555367,205.7311200534362,0.024682426064332397,123.26488586007467,0.0
PRTD,onoff,Traffic,20260827,40,0,0.16179372992442517,8480431.246992413,5.165541217614368,25875.275316823765,240,0.025964216555709352,187.97640861502202,0.02152308840672653,107.81364715343236,0.0
PRTD,onoff,Traffic,20260828,40,0,1.5916754291404231,83025223.14074527,8.866823124480842,44369.30275430382,240,0.0814369753536547,588.165308185637,0.036945096352003506,184.87209480959925,0.0
PRTD,onoff,Traffic,20260829,40,0,0.1316081355920118,6942764.330545053,4.571874891181205,22964.917273144423,240,0.023417242186760216,170.0828760063881,0.01904947871325502,95.68715530476842,0.0
PRTD,onoff,Traffic,20260830,40,0,0.2313631112000053,12129815.718306888,6.0313558901625255,30169.16422691189,240,0.03104855815224526,224.81303081956506,0.025130649542343855,125.7048509454662,0.0
PRTD,onoff,Traffic,20260831,40,0,1.4067164189337844,73489604.62208846,8.751224254632913,43820.3636286752,240,0.07655924772504039,553.3594545368937,0.0364634343943038,182.58484845281333,0.0
PRTD,onoff,Traffic,20260832,40,0,1.5998506895687727,84630609.02257407,8.382223223117867,42011.15040512713,240,0.08164584827086975,593.8245006683866,0.03492593009632445,175.04646002136306,0.0
PRTD,onoff,Traffic,20260833,40,0,0.28013948589821674,14715590.406509044,6.644297396168294,33304.83038798415,240,0.03416500926253696,247.61857770999538,0.027684572484034557,138.7701266166006,0.0
PRTD,onoff,Traffic,20260834,40,0,0.16146616035562608,8476665.088268977,5.163813152582056,25876.422679937838,240,0.02593791950308355,187.93466382705296,0.021515888135758564,107.81842783307432,0.0
PRTD,onoff,Traffic,20260835,40,0,1.085590255942964,57020986.91504314,6.4959700478817295,32492.06921417133,240,0.06725542902320736,487.42942615249075,0.02706654186617387,135.38362172571388,0.0
PRTD,onoff,Traffic,20260836,40,0,0.20429548737315076,10705935.072115447,5.800026964793251,29051.318122913686,240,0.029175866694720966,211.20620919016804,0.02416677901997188,121.04715884547369,0.0
PRTD,onoff,Traffic,20260837,40,0,0.1893379500633294,9921383.998972323,5.69663280583741,28523.483900264495,240,0.02808750834915537,203.320190821566,0.023735970024322543,118.8478495844354,0.0
PRTD,onoff,Water,20260808,40,0,0.5577743083064697,1881342.2193546952,10.054728288788743,7502.901283868152,360,0.03936207665544442,72.29073667710544,0.027929800802190954,20.84139245518931,0.0
PRTD,onoff,Water,20260809,40,0,2.228365143567079,7645283.080505527,12.35743632488103,9067.726704785178,360,0.07867593772288461,145.72884905141015,0.03432621201355842,25.188129735514384,0.0
PRTD,onoff,Water,20260810,40,0,0.43283147192354665,1370036.6321198165,9.003918590916577,6639.894119795062,360,0.03467433696888917,61.69000981880239,0.02501088497476827,18.44415033276406,0.0
PRTD,onoff,Water,20260811,40,0,0.4537737530025444,1501546.3709748122,9.208460108534556,6832.041833698348,360,0.03550327657032925,64.58298647164514,0.025579055857040435,18.97789398249541,0.0
PRTD,onoff,Water,20260812,40,0,0.3403663075578381,1180128.9406123732,8.269584877174985,6320.061848899155,360,0.030748365248228063,57.25500804423558,0.02297106910326385,17.555727358053208,0.0
PRTD,onoff,Water,20260813,40,0,2.118332972012013,6150338.498600375,12.45732293291038,9125.293099085084,360,0.0767089190093885,130.7068231089076,0.03460367481363994,25.348036386347456,0.0
PRTD,onoff,Water,20260814,40,0,0.3756143511149266,1358082.96736712,8.653774482057987,6657.682794643738,360,0.032301287861964,61.42029540087616,0.024038262450161073,18.49356331845483,0.0
PRTD,onoff,Water,20260815,40,0,0.4403647039060139,1483814.448856956,9.290660588731336,6969.6328449352095,360,0.03497478075167615,64.20052026565232,0.025807390524253713,19.360091235931137,0.0
PRTD,onoff,Water,20260816,40,0,0.3410853249190858,1179350.159101458,8.489430080033975,6471.074986187875,360,0.03078082578304795,57.23611328672411,0.023581750222316598,17.97520829496632,0.0
PRTD,onoff,Water,20260817,40,0,0.3324452169693151,1224322.537611658,7.8710294355849255,6001.0147948535005,360,0.03038846715492368,58.31720104574774,0.02186397065440257,16.669485541259725,0.0
PRTD,onoff,Water,20260818,40,0,0.5446332230156621,1735566.6071491088,10.21017669575329,7418.915887981399,360,0.038895630396387645,69.43355351119493,0.02836160193264803,20.608099688837218,0.0
PRTD,onoff,Water,20260819,40,0,0.4188163725922664,1336482.7440220588,8.975633444976031,6477.609386319173,360,0.034108339343279316,60.929894688305026,0.02493231512493342,17.993359406442146,0.0
PRTD,onoff,Water,20260820,40,0,0.34171192121123584,1154214.9353355046,8.120883999567742,6074.062594648349,360,0.0308090860160168,56.62289817868898,0.022558011109910393,16.872396096245414,0.0
PRTD,onoff,Water,20260821,40,0,0.3281449470359996,1110093.0328072896,8.28259072248098,6219.2354409883765,360,0.030191285858119154,55.53009776506815,0.023007196451336056,17.27565400274549,0.0
PRTD,onoff,Water,20260822,40,0,4.102105278123435,12541566.665651457,15.208920046811095,10954.878229265143,360,0.106746132874574,186.64856062226988,0.04224700013003082,30.430217303514286,0.0
PRTD,onoff,Water,20260823,40,0,0.36259193427865044,1161753.9229594993,8.589842032293477,6309.994198407684,360,0.03173641154007012,56.80751913649331,0.023860672311926324,17.527761662243567,0.0
PRTD,onoff,Water,20260824,40,0,0.6694378766695636,2162704.415373938,10.695605494062505,8005.164692140739,360,0.04312249595530684,77.508143216875,0.029710015261284736,22.23656858927983,0.0
PRTD,onoff,Water,20260825,40,0,0.4718004274095172,1711975.857654741,9.485064418851463,7358.787724247184,360,0.03620161243376066,68.96004998174952,0.026347401163476288,20.441077011797734,0.0
PRTD,onoff,Water,20260826,40,0,0.39058832698586843,1394878.0171890582,8.712417604921793,6631.676477550145,360,0.03293884598708257,62.24677629290127,0.024201160013671646,18.421323548750404,0.0
PRTD,onoff,Water,20260827,40,0,0.3359712001576939,1215104.8383403865,7.806687638651972,6193.798829064647,360,0.030549195304809124,58.09725654118433,0.021685243440699924,17.204996747401797,0.0
PRTD,onoff,Water,20260828,40,0,0.4673305494669762,1581077.3475093606,9.252776449656201,6894.730360236529,360,0.03602971572446895,66.27127221397923,0.02570215680460056,19.152028778434804,0.0
PRTD,onoff,Water,20260829,40,0,2.1262430472058558,6860161.926942638,11.288891548516036,8504.41367453122,360,0.07685200509214403,138.04349080133565,0.03135803207921121,23.62337131814228,0.0
PRTD,onoff,Water,20260830,40,0,0.32651295097048116,1071961.1328186875,8.465169761638197,6180.534369408795,360,0.030116115608797355,54.568029223944336,0.023514360448994992,17.168151026135543,0.0
PRTD,onoff,Water,20260831,40,0,0.28342313807757014,997237.5399384219,7.529049596923439,5658.08944297622,360,0.028058626029439093,52.63178011056369,0.020914026658120664,15.71691511937839,0.0
PRTD,onoff,Water,20260832,40,0,0.3242915495814879,1019161.7970718652,8.347574349351445,6022.863212538682,360,0.030013494630725317,53.20718928741014,0.023187706525976237,16.73017559038523,0.0
PRTD,onoff,Water,20260833,40,0,0.28231378909111665,978350.1536660697,7.878790608838207,5917.314345945826,360,0.028003659933971956,52.13098230168968,0.02188552946899502,16.43698429429396,0.0
PRTD,onoff,Water,20260834,40,0,2.252059101240539,6554819.14930152,12.044304757128184,8757.702062950479,360,0.07909310795302056,134.93639601783502,0.033456402103133845,24.32695017486244,0.0
PRTD,onoff,Water,20260835,40,0,1.9949992903977403,7029391.004851957,10.339327246732603,7854.183622797803,360,0.07444235820787301,139.7357725301176,0.02872035346314612,21.817176729993896,0.0
PRTD,onoff,Water,20260836,40,0,2.195146859623273,7013529.8579894705,11.303930534565582,8605.201135504956,360,0.07808732397527912,139.57803331220885,0.03139980704045995,23.903336487513766,0.0
PRTD,onoff,Water,20260837,40,0,0.3667349923899198,1192778.3958011754,7.998579912873201,5967.325802837595,360,0.03191721028213809,57.56103996341563,0.022218277535758894,16.57590500788221,0.0
QE,clean,Climate,20260808,80,0,0.0012996734639822748,76.19329849160559,0.5221453884928597,109.52841083244982,400,0.0018025492115211965,0.43644386377747824,0.0013053634712321494,0.27382102708112455,0.0
QE,clean,Climate,20260809,80,0,0.0014415485538231323,83.01730269995913,0.5319722914178154,110.9542417418606,400,0.001898386521380151,0.45556915693437566,0.0013299307285445385,0.2773856043546515,0.0
QE,clean,Climate,20260810,80,0,0.0016064532947017373,99.19370160073257,0.5744311219593753,124.29409381661799,400,0.0020040292504737408,0.4979801743059973,0.0014360778048984383,0.31073523454154495,0.0
QE,clean,Climate,20260811,80,0,0.0014395317382003075,105.06179951465396,0.5288633102343712,119.48379702677383,400,0.0018970580764701877,0.5124982914963082,0.001322158275585928,0.2987094925669346,0.0
QE,clean,Climate,20260812,80,0,0.0013739648162165523,86.64096377665574,0.5364794344634191,115.0780214861432,400,0.0018533515696007006,0.4654056396753689,0.0013411985861585477,0.287695053715358,0.0
QE,clean,Climate,20260813,80,0,0.0015170505852117914,102.4476316282557,0.5467096034731834,121.1014515591184,400,0.0019474666782847603,0.5060820872848981,0.0013667740086829585,0.302753628897796,0.0
QE,clean,Climate,20260814,80,0,0.0014521277564659002,94.69303533760271,0.5429320815349882,117.87490993033559,400,0.0019053397049252792,0.48655173244374206,0.0013573302038374705,0.29468727482583895,0.0
QE,clean,Climate,20260815,80,0,0.0010764525238113095,70.99327637267537,0.4636956252691823,100.03544363150596,400,0.0016404667962285227,0.4212875394925518,0.0011592390631729556,0.2500886090787649,0.0
QE,clean,Climate,20260816,80,0,0.0012203972964700098,77.62305526301087,0.4942581357250267,105.96082149510804,400,0.0017467092606312663,0.4405197363995479,0.0012356453393125668,0.2649020537377701,0.0
QE,clean,Climate,20260817,80,0,0.0012029620295681263,77.40989496048736,0.4836306260933269,106.89591035071909,400,0.0017341871507770767,0.4399144660058571,0.0012090765652333173,0.2672397758767977,0.0
QE,clean,Climate,20260818,80,0,0.0013229485148552934,82.78708016607101,0.5279506484302549,111.71584842667397,400,0.0018186179607433315,0.45493702906575706,0.001319876621075637,0.2792896210666849,0.0
QE,clean,Climate,20260819,80,0,0.0012897226316486343,83.76228826461092,0.5072236138534019,112.41992057077589,400,0.0017956354248904718,0.45760869819260136,0.0012680590346335046,0.2810498014269397,0.0
QE,clean,Climate,20260820,80,0,0.001368570893550387,84.03800428566144,0.5138538845761051,109.43096039628526,400,0.0018497100404863372,0.4583612229608364,0.0012846347114402628,0.27357740099071315,0.0
QE,clean,Climate,20260821,80,0,0.0015420889104535282,101.65555370999425,0.5498635142487366,118.50264759495782,400,0.001963471995250714,0.504121894262673,0.0013746587856218414,0.2962566189873945,0.0
QE,clean,Climate,20260822,80,0,0.0014869355240858708,87.5429409769336,0.551006385223592,115.958292697496,400,0.0019280401474592475,0.4678219238581428,0.00137751596305898,0.28989573174374,0.0
QE,clean,Climate,20260823,80,0,0.0012711269204618515,81.40785679542849,0.5058335265979333,109.26880138591125,400,0.0017826433465936557,0.45113151296331677,0.0012645838164948334,0.2731720034647781,0.0
QE,clean,Climate,20260824,80,0,0.0013242082735920328,83.10829632289632,0.5308854850020827,111.84142441885967,400,0.0018194836311382638,0.4558187587268001,0.0013272137125052066,0.2796035610471492,0.0
QE,clean,Climate,20260825,80,0,0.0012759419346412898,77.27539087029837,0.5144617103361798,108.78729510059472,400,0.0017860164715374897,0.43953211165482087,0.0012861542758404495,0.2719682377514868,0.0
QE,clean,Climate,20260826,80,0,0.0013906430374176952,82.11855495514851,0.509965150914364,105.432527283549,400,0.0018645663285451225,0.45309644380404407,0.00127491287728591,0.26358131820887254,0.0
QE,clean,Climate,20260827,80,0,0.0015615622925925865,90.72702474584501,0.5696125950651072,118.09928815756939,400,0.0019758303903628636,0.4762536738594386,0.0014240314876627679,0.29524822039392346,0.0
QE,clean,Climate,20260828,80,0,0.0015143474978939343,94.13737884777876,0.558977839545697,119.40552159084406,400,0.001945730902446388,0.48512209506416726,0.0013974445988642426,0.29851380397711014,0.0
QE,clean,Climate,20260829,80,0,0.001402728447840458,87.06134928331447,0.5300963460965772,113.19984701484934,400,0.0018726508269298753,0.4665333570156438,0.001325240865241443,0.2829996175371233,0.0
QE,clean,Climate,20260830,80,0,0.0013666138937250486,83.1934121141257,0.5266222329874775,112.01176784276184,400,0.0018483870629044722,0.45605211356303815,0.0013165555824686936,0.2800294196069046,0.0
QE,clean,Climate,20260831,80,0,0.001368478911556371,90.01449538231111,0.53077806239038,114.03293181399039,400,0.0018496478797033037,0.4743798461736942,0.0013269451559759498,0.285082329534976,0.0
QE,clean,Climate,20260832,80,0,0.0014619630624973946,85.21044629406835,0.5499913221803465,114.28090892018459,400,0.0019117812783484116,0.4615475227267186,0.0013749783054508662,0.28570227230046147,0.0
QE,clean,Climate,20260833,80,0,0.001336661061159317,80.52792570647024,0.5302702090294414,111.17891337222821,400,0.001828018778048599,0.4486867663149601,0.0013256755225736036,0.2779472834305705,0.0
QE,clean,Climate,20260834,80,0,0.0012385354194730056,74.997084005821,0.5103883291195911,107.59064023035181,400,0.0017596415966561242,0.43300428406027636,0.0012759708227989778,0.2689766005758795,0.0
QE,clean,Climate,20260835,80,0,0.0012723736294516525,76.5360779313902,0.5028338138244541,106.32806632556256,400,0.0017835173320237545,0.43742450186115034,0.0012570845345611353,0.2658201658139064,0.0
QE,clean,Climate,20260836,80,0,0.001264371482787849,79.31963645706814,0.5089486711534106,107.15383585006535,400,0.0017779000835169627,0.4453078610833974,0.0012723716778835264,0.26788458962516337,0.0
QE,clean,Climate,20260837,80,0,0.0012310635570076094,84.33592239260629,0.4997116797949319,109.7383969954219,400,0.0017543257657912407,0.45917295867844365,0.0012492791994873297,0.27434599248855474,0.0
QE,clean,Traffic,20260808,80,0,4.0547077221372075e-05,2332.32333000738,0.08629545148273911,437.69211047070394,480,0.00029064252535464447,2.2043155258527247,0.0001797821905890398,0.9118585634806332,0.0
QE,clean,Traffic,20260809,80,0,5.232519740353933e-05,2624.555555492069,0.09258213766066975,453.57404494371633,480,0.00033016787839527977,2.3383378870346796,0.00019287945345972864,0.9449459269660757,0.0
QE,clean,Traffic,20260810,80,0,5.259164447283882e-05,2329.947704462112,0.0958283943646345,454.0580573286334,480,0.0003310074409814391,2.203192619275355,0.0001996424882596552,0.9459542861013196,0.0
QE,clean,Traffic,20260811,80,0,5.6161566034095544e-05,3171.653560686831,0.09405844220549016,452.43043545397416,480,0.0003420573966033075,2.570527491540254,0.00019595508792810448,0.9425634071957795,0.0
QE,clean,Traffic,20260812,80,0,4.423627098678807e-05,1733.3288999375604,0.08994893799172962,415.32109047823315,480,0.0003035768401725366,1.9002899449478539,0.00018739362081610339,0.8652522718296524,0.0
QE,clean,Traffic,20260813,80,0,5.740596274709729e-05,2302.058387028765,0.09603593965029275,456.23532030169065,480,0.0003458261929396317,2.1899668885571293,0.00020007487427144323,0.9504902506285222,0.0
QE,clean,Traffic,20260814,80,0,4.717067872078747e-05,2725.067415814471,0.08688565592190753,401.19921269044414,480,0.00031348404638031246,2.3826925489762236,0.0001810117831706407,0.835831693105092,0.0
QE,clean,Traffic,20260815,80,0,4.4621961487530806e-05,2539.6022841830936,0.08617531204475477,438.29254157567715,480,0.0003048973921923393,2.300182186707851,0.00017953190009323912,0.913109461615994,0.0
QE,clean,Traffic,20260816,80,0,4.324538019606491e-05,2243.0837830176333,0.08749510401854248,431.1369339286759,480,0.0003001575287663717,2.1617333819460876,0.00018228146670529682,0.8982019456847414,0.0
QE,clean,Traffic,20260817,80,0,3.9079883961637696e-05,2521.7343666592305,0.08139345268156935,428.559216007211,480,0.0002853356355593856,2.2920761906780927,0.00016956969308660281,0.8928317000150229,0.0
QE,clean,Traffic,20260818,80,0,5.2204468999925664e-05,3045.262016076945,0.09105505886308757,467.66430301240246,480,0.00032978676507178364,2.518788571283221,0.0001896980392980991,0.9743006312758384,0.0
QE,clean,Traffic,20260819,80,0,5.5190766094573885e-05,2437.4163394600496,0.0926578994143848,434.759404041857,480,0.0003390881341141694,2.2534308747348866,0.00019303729044663502,0.9057487584205355,0.0
QE,clean,Traffic,20260820,80,0,5.846647424381429e-05,3427.4468571427146,0.09155695979955142,467.26313234110046,480,0.00034900595220513516,2.6721740747402647,0.00019074366624906547,0.9734648590439593,0.0
QE,clean,Traffic,20260821,80,0,5.17261669517233e-05,2893.4240995386813,0.08959499856156036,444.9957384427988,480,0.00032827252065332883,2.455191820212612,0.00018665624700325075,0.9270744550891642,0.0
QE,clean,Traffic,20260822,80,0,5.4772932068169245e-05,3415.07556582755,0.09465416080032145,490.2826112166709,480,0.0003378021242414252,2.6673471394141273,0.00019719616833400303,1.0214221067013978,0.0
QE,clean,Traffic,20260823,80,0,6.422581524516261e-05,2694.2880181884575,0.0982381171623213,460.9195751591323,480,0.00036579199247763124,2.3691981845959234,0.00020466274408816938,0.960249114914859,0.0
QE,clean,Traffic,20260824,80,0,4.4208308014852536e-05,1290.2697777651397,0.08919499110931473,384.66487509023995,480,0.0003034808753407856,1.6395310417953994,0.00018582289814440567,0.8013851564379999,0.0
QE,clean,Traffic,20260825,80,0,4.599909000990755e-05,2162.269354112121,0.09002863749367251,437.4689583555951,480,0.00030956653165457133,2.1224344091318628,0.00018755966144515108,0.911393663240823,0.0
QE,clean,Traffic,20260826,80,0,4.560903132530345e-05,2500.301024075515,0.086826036624056,433.77803169967564,480,0.0003082512210211808,2.2823147168661886,0.00018088757630011667,0.9037042327076575,0.0
QE,clean,Traffic,20260827,80,0,4.558943614179049e-05,2581.446620430252,0.08774330939609847,429.1290780409779,480,0.000308184996328607,2.3190545040086974,0.0001827985612418718,0.8940189125853706,0.0
QE,clean,Traffic,20260828,80,0,5.057543034904456e-05,3034.1168832316853,0.0892092276345766,461.2346689543239,480,0.00032460049275046215,2.514175180862704,0.0001858525575720346,0.9609055603215082,0.0
QE,clean,Traffic,20260829,80,0,4.993679847489328e-05,2046.270692965169,0.08807317911840065,400.9749256402467,480,0.0003225445656381368,2.064718853422285,0.00018348578983000137,0.8353644284171806,0.0
QE,clean,Traffic,20260830,80,0,4.636733849403085e-05,1613.7470134238636,0.08645263695181894,395.77444367972925,480,0.0003108031883082351,1.8335683637740507,0.00018010966031628946,0.824530090999436,0.0
QE,clean,Traffic,20260831,80,0,4.422382130800034e-05,3052.5733929166163,0.08651430431287886,436.0253125859398,480,0.00030353411844195383,2.52181044131188,0.0001802381339851643,0.9083860678873745,0.0
QE,clean,Traffic,20260832,80,0,5.696804491971302e-05,2036.0444842093168,0.09469087932211456,434.099218847927,480,0.0003445046108778064,2.059553189918324,0.00019727266525440535,0.9043733725998478,0.0
QE,clean,Traffic,20260833,80,0,4.986016508902601e-05,3481.6544021423924,0.091641989638859,454.1583978343189,480,0.00032229698095928675,2.6932223582782733,0.00019092081174762292,0.9461633288214978,0.0
QE,clean,Traffic,20260834,80,0,4.846186300143528e-05,2766.865967985852,0.08992428950394438,466.69959724416856,480,0.0003177455185936121,2.4008965200463193,0.00018734226979988413,0.9722908275920178,0.0
QE,clean,Traffic,20260835,80,0,6.74934388632119e-05,2059.3292303157955,0.09796067854806119,431.37606991900236,480,0.00037498177417712554,2.0712965093932287,0.00020408474697512747,0.8987001456645882,0.0
QE,clean,Traffic,20260836,80,0,5.0310922348528965e-05,1952.1404209421116,0.09031615144524517,429.84132368944626,480,0.00032375055453147156,2.016670327618291,0.00018815864884426077,0.8955027576863464,0.0
QE,clean,Traffic,20260837,80,0,5.3349541622290075e-05,2108.5434503810884,0.094387244570244,438.0999242452521,480,0.00033338398038863684,2.095900487847789,0.000196640092854675,0.9127081755109419,0.0
QE,clean,Water,20260808,80,0,0.0008370211245124313,18448.822643769403,0.5634795803213904,994.8781005312348,720,0.0010782065384705283,5.061952665030863,0.0007826105282241534,1.381775139626715,0.0
QE,clean,Water,20260809,80,0,0.0007130325430576191,19029.539766925278,0.5374916713176038,872.0851494220883,720,0.0009951497256538413,5.141003437360432,0.0007465162101633386,1.2112293741973448,0.0
QE,clean,Water,20260810,80,0,0.0008625883029130379,15653.654656798539,0.5896280572813026,940.3144920667814,720,0.0010945498205204923,4.662744580537444,0.0008189278573351426,1.305992350092752,0.0
QE,clean,Water,20260811,80,0,0.0008620556807584566,19977.837608409453,0.5827639429650442,919.8915584779153,720,0.00109421184265615,5.267541806036898,0.000809394365229228,1.27762716455266,0.0
QE,clean,Water,20260812,80,0,0.0008740240300243462,18445.880797461457,0.5994992978101267,958.224109039839,720,0.001101781404781685,5.061549059859357,0.000832637913625176,1.3308668181108876,0.0
QE,clean,Water,20260813,80,0,0.000664892073755553,18951.85042419665,0.5245576682308524,966.0479838122884,720,0.0009609688931226543,5.130498462922575,0.000728552316987295,1.3417333108504006,0.0
QE,clean,Water,20260814,80,0,0.0007304162720862562,19355.95489663438,0.5381863180243515,966.4375720419733,720,0.0010072075479086943,5.1849079731244965,0.0007474809972560437,1.3422744056138518,0.0
QE,clean,Water,20260815,80,0,0.0007563711001478811,13301.328226047535,0.5465872813378989,799.7720132036102,720,0.0010249465434216836,4.298146924038495,0.0007591490018581929,1.110794462782792,0.0
QE,clean,Water,20260816,80,0,0.0008217183458409665,22903.214459783918,0.5678744266567226,1075.5012499058712,720,0.0010683049566180415,5.640037241280701,0.0007887144814676702,1.4937517359803767,0.0
QE,clean,Water,20260817,80,0,0.0007448112604959192,23207.593145820705,0.543650382289867,994.7300873383317,720,0.001017084108627261,5.677390972804702,0.000755069975402593,1.381569565747683,0.0
QE,clean,Water,20260818,80,0,0.0007588694121857999,11773.76826771078,0.5490494114891363,777.8107127710971,720,0.001026637859570014,4.043816999738747,0.0007625686270682449,1.0802926566265236,0.0
QE,clean,Water,20260819,80,0,0.0008460118813643953,16960.90222735691,0.5719915601725172,933.0905827748736,720,0.0010839817811637766,4.853535685364518,0.0007944327224618294,1.29595914274288,0.0
QE,clean,Water,20260820,80,0,0.0007204627949729676,25151.39064973393,0.5353791804221713,1040.4119413544777,720,0.0010003213337701983,5.910371140082436,0.0007435821950307934,1.4450165852145522,0.0
QE,clean,Water,20260821,80,0,0.0008693241607882214,13702.916423361243,0.5836225872327362,806.7380441811448,720,0.0010988151199184594,4.362548379763771,0.0008105869267121336,1.1204695058071457,0.0
QE,clean,Water,20260822,80,0,0.0008009173432661301,18858.17556268599,0.5726051426614116,980.6679797839305,720,0.0010546967331800817,5.117803288885822,0.0007952849203630717,1.3620388608110146,0.0
QE,clean,Water,20260823,80,0,0.0007679645617743096,22544.015515645166,0.5546502931784957,1042.7078192228034,720,0.0010327717303009235,5.5956351436292096,0.0007703476294145773,1.4482053044761158,0.0
QE,clean,Water,20260824,80,0,0.0007928257723845018,15877.979897364361,0.5652786226876015,841.1514526332818,720,0.0010493554717490093,4.696035546868283,0.0007851091981772244,1.1682659064351135,0.0
QE,clean,Water,20260825,80,0,0.0007112980603094191,21050.848077867227,0.5426933274712344,984.4783323492011,720,0.0009939386161388292,5.407151652861034,0.0007537407325989367,1.3673310171516682,0.0
QE,clean,Water,20260826,80,0,0.0008602377140180302,18455.770385154596,0.5932490014097145,999.0404083856297,720,0.0010930574563136285,5.0629057293046476,0.0008239569464023812,1.387556122757819,0.0
QE,clean,Water,20260827,80,0,0.0007356224867614582,26665.852990621264,0.5446291915560023,938.2881049068778,720,0.0010107907292213373,6.085713346142621,0.0007564294327166699,1.3031779234817749,0.0
QE,clean,Water,20260828,80,0,0.0008391891310395865,13641.513003155402,0.5674428808009108,835.206499480254,720,0.0010796019913733039,4.35276301189438,0.0007881151122234872,1.1600090270559085,0.0
QE,clean,Water,20260829,80,0,0.000761760502122544,23469.270125476814,0.5566547950429525,962.9015184824755,720,0.0010285916086535131,5.709308934328803,0.0007731316597818784,1.3373632201145493,0.0
QE,clean,Water,20260830,80,0,0.0007907513843758898,22201.841259171364,0.5593258041878788,1010.4630272568863,720,0.0010479817802009634,5.553007350772913,0.0007768413947053872,1.40342087119012,0.0
QE,clean,Water,20260831,80,0,0.0007479533601864896,13363.453565960403,0.5469581979810167,815.8881501155942,720,0.0010192272128284863,4.308172718792156,0.0007596641638625232,1.1331779862716584,0.0
QE,clean,Water,20260832,80,0,0.0008501697966804823,25576.29990908962,0.5625561873629918,950.1396358551052,720,0.0010866422522055948,5.960087143878391,0.0007813280380041553,1.3196383831320906,0.0
QE,clean,Water,20260833,80,0,0.0007957796370480204,12761.0442384169,0.5611612163497459,776.4464536851815,720,0.0010513084684810772,4.209949234059338,0.000779390578263536,1.0783978523405298,0.0
QE,clean,Water,20260834,80,0,0.0006798766478340402,15726.506357156435,0.5162330272343281,868.3972679120233,720,0.0009717371671350861,4.67358213156622,0.0007169903156032335,1.2061073165444767,0.0
QE,clean,Water,20260835,80,0,0.0007262626867872571,29620.25648679081,0.5495048559737765,1084.036361167924,720,0.0010043396716715976,6.413988238260403,0.0007632011888524674,1.5056060571776724,0.0
QE,clean,Water,20260836,80,0,0.0007490704578268534,14610.676845618198,0.5490658959154374,901.1369710418935,720,0.0010199880567294058,4.50473159356085,0.0007625915221047742,1.2515791264470744,0.0
QE,clean,Water,20260837,80,0,0.0008173580850297474,19000.189091777524,0.5653011609505089,929.0399710015354,720,0.0010654668284565765,5.137037231357942,0.0007851405013201512,1.290333293057688,0.0
QE,compact,Climate,20260808,80,0,8.99207269349047,348765.016155992,49.71517615900362,8525.076530323813,400,0.14993392455920768,29.528165205274437,0.12428794039750905,21.31269132580953,0.0
QE,compact,Climate,20260809,80,0,8.411522222059965,326563.6523482576,47.404543269347485,8133.62007888495,400,0.1450131220102164,28.57287403938645,0.11851135817336872,20.334050197212374,0.0
QE,compact,Climate,20260810,80,0,8.811486159537587,342577.40441576025,48.700216976317044,8364.534997051847,400,0.14842073776546177,29.265056142768643,0.12175054244079261,20.911337492629617,0.0
QE,compact,Climate,20260811,80,0,8.782436138397273,340598.4724678958,48.785147644289964,8371.718151512214,400,0.14817587639691282,29.180407488068763,0.1219628691107249,20.929295378780534,0.0
QE,compact,Climate,20260812,80,0,8.997516423320445,349149.4840667509,49.16536655849515,8435.418592162598,400,0.14997930209966012,29.54443619646307,0.12291341639623787,21.088546480406492,0.0
QE,compact,Climate,20260813,80,0,8.488729856394794,329802.1409550602,48.13900012407513,8260.953155393461,400,0.1456771246317931,28.714201231927913,0.12034750031018783,20.652382888483654,0.0
QE,compact,Climate,20260814,80,0,8.344145996121556,323667.3909152264,47.47875150393549,8145.583051990687,400,0.14443117734860397,28.44588682548087,0.11869687875983873,20.363957629976717,0.0
QE,compact,Climate,20260815,80,0,8.762857467838867,340290.01271526405,48.530666897527226,8328.216939935674,400,0.14801062012435853,29.16719101641706,0.12132666724381806,20.820542349839183,0.0
QE,compact,Climate,20260816,80,0,8.277392185244631,320415.6320052102,47.499509397721816,8142.9358443432375,400,0.14385228695822525,28.30263379993151,0.11874877349430454,20.357339610858094,0.0
