scene,target_workers,seed,task_id,epsilon,max_iterations,fixed_point_gap,iterations,converged,cap_hit,reference_iterations,reference_converged
Traffic,27,20260809,57,1e-05,2,9.027053548544645e-05,2,False,True,24,True
Traffic,27,20260809,57,1e-05,5,7.074208859071827e-06,5,True,False,24,True
Traffic,27,20260809,57,1e-05,50,7.074208859071827e-06,5,True,False,24,True
Traffic,27,20260809,57,1e-12,2,9.027053548544645e-05,2,False,True,24,True
Traffic,27,20260809,57,1e-12,5,7.074208859071827e-06,5,False,True,24,True
Traffic,27,20260809,57,1e-12,50,0.0,24,True,False,24,True
Traffic,27,20260809,58,0.001,2,6.912654953188251e-05,1,True,False,20,True
Traffic,27,20260809,58,0.001,5,6.912654953188251e-05,1,True,False,20,True
Traffic,27,20260809,58,0.001,50,6.912654953188251e-05,1,True,False,20,True
Traffic,27,20260809,58,1e-05,2,2.5495925012185713e-05,2,False,True,20,True
Traffic,27,20260809,58,1e-05,5,3.4897397914038385e-06,4,True,False,20,True
Traffic,27,20260809,58,1e-05,50,3.4897397914038385e-06,4,True,False,20,True
Traffic,27,20260809,58,1e-12,2,2.5495925012185713e-05,2,False,True,20,True
Traffic,27,20260809,58,1e-12,5,1.2901598971803675e-06,5,False,True,20,True
Traffic,27,20260809,58,1e-12,50,0.0,20,True,False,20,True
Traffic,27,20260809,59,0.001,2,2.6150264981399946e-05,1,True,False,17,True
Traffic,27,20260809,59,0.001,5,2.6150264981399946e-05,1,True,False,17,True
Traffic,27,20260809,59,0.001,50,2.6150264981399946e-05,1,True,False,17,True
Traffic,27,20260809,59,1e-05,2,8.377986395298322e-06,2,False,True,17,True
Traffic,27,20260809,59,1e-05,5,2.6883379639082255e-06,3,True,False,17,True
Traffic,27,20260809,59,1e-05,50,2.6883379639082255e-06,3,True,False,17,True
Traffic,27,20260809,59,1e-12,2,8.377986395298322e-06,2,False,True,17,True
Traffic,27,20260809,59,1e-12,5,2.7715918654518893e-07,5,False,True,17,True
Traffic,27,20260809,59,1e-12,50,0.0,17,True,False,17,True
Traffic,27,20260809,60,0.001,2,6.137407726328557e-05,1,True,False,22,True
Traffic,27,20260809,60,0.001,5,6.137407726328557e-05,1,True,False,22,True
Traffic,27,20260809,60,0.001,50,6.137407726328557e-05,1,True,False,22,True
Traffic,27,20260809,60,1e-05,2,2.323304055894074e-05,2,False,True,22,True
Traffic,27,20260809,60,1e-05,5,3.910733427850518e-06,4,True,False,22,True
Traffic,27,20260809,60,1e-05,50,3.910733427850518e-06,4,True,False,22,True
Traffic,27,20260809,60,1e-12,2,2.323304055894074e-05,2,False,True,22,True
Traffic,27,20260809,60,1e-12,5,1.6266543162179387e-06,5,False,True,22,True
Traffic,27,20260809,60,1e-12,50,0.0,22,True,False,22,True
Traffic,27,20260809,61,0.001,2,6.290118808423936e-05,1,True,False,18,True
Traffic,27,20260809,61,0.001,5,6.290118808423936e-05,1,True,False,18,True
Traffic,27,20260809,61,0.001,50,6.290118808423936e-05,1,True,False,18,True
Traffic,27,20260809,61,1e-05,2,1.928232546782573e-05,2,False,True,18,True
Traffic,27,20260809,61,1e-05,5,1.9128203662022496e-06,4,True,False,18,True
Traffic,27,20260809,61,1e-05,50,1.9128203662022496e-06,4,True,False,18,True
Traffic,27,20260809,61,1e-12,2,1.928232546782573e-05,2,False,True,18,True
Traffic,27,20260809,61,1e-12,5,6.057574086916023e-07,5,False,True,18,True
Traffic,27,20260809,61,1e-12,50,0.0,18,True,False,18,True
Traffic,27,20260809,62,0.001,2,0.0002134990749409521,1,True,False,19,True
Traffic,27,20260809,62,0.001,5,0.0002134990749409521,1,True,False,19,True
Traffic,27,20260809,62,0.001,50,0.0002134990749409521,1,True,False,19,True
Traffic,27,20260809,62,1e-05,2,6.773201953366083e-05,2,False,True,19,True
Traffic,27,20260809,62,1e-05,5,2.0145392334118667e-06,5,True,False,19,True
Traffic,27,20260809,62,1e-05,50,2.0145392334118667e-06,5,True,False,19,True
Traffic,27,20260809,62,1e-12,2,6.773201953366083e-05,2,False,True,19,True
Traffic,27,20260809,62,1e-12,5,2.0145392334118667e-06,5,False,True,19,True
Traffic,27,20260809,62,1e-12,50,0.0,19,True,False,19,True
Traffic,27,20260809,63,0.001,2,3.581509568469385e-05,1,True,False,16,True
Traffic,27,20260809,63,0.001,5,3.581509568469385e-05,1,True,False,16,True
Traffic,27,20260809,63,0.001,50,3.581509568469385e-05,1,True,False,16,True
Traffic,27,20260809,63,1e-05,2,1.0110046003774246e-05,2,False,True,16,True
Traffic,27,20260809,63,1e-05,5,2.9227045021303135e-06,3,True,False,16,True
Traffic,27,20260809,63,1e-05,50,2.9227045021303135e-06,3,True,False,16,True
Traffic,27,20260809,63,1e-12,2,1.0110046003774246e-05,2,False,True,16,True
Traffic,27,20260809,63,1e-12,5,2.4595020529641675e-07,5,False,True,16,True
Traffic,27,20260809,63,1e-12,50,0.0,16,True,False,16,True
Traffic,27,20260809,64,0.001,2,4.279072137628836e-05,1,True,False,20,True
Traffic,27,20260809,64,0.001,5,4.279072137628836e-05,1,True,False,20,True
Traffic,27,20260809,64,0.001,50,4.279072137628836e-05,1,True,False,20,True
Traffic,27,20260809,64,1e-05,2,1.612894022329576e-05,2,False,True,20,True
Traffic,27,20260809,64,1e-05,5,2.28818587571377e-06,4,True,False,20,True
Traffic,27,20260809,64,1e-05,50,2.28818587571377e-06,4,True,False,20,True
Traffic,27,20260809,64,1e-12,2,1.612894022329576e-05,2,False,True,20,True
Traffic,27,20260809,64,1e-12,5,8.615267252306711e-07,5,False,True,20,True
Traffic,27,20260809,64,1e-12,50,0.0,20,True,False,20,True
Traffic,27,20260809,65,0.001,2,0.00024303777353763687,1,True,False,22,True
Traffic,27,20260809,65,0.001,5,0.00024303777353763687,1,True,False,22,True
Traffic,27,20260809,65,0.001,50,0.00024303777353763687,1,True,False,22,True
Traffic,27,20260809,65,1e-05,2,9.825529745534543e-05,2,False,True,22,True
Traffic,27,20260809,65,1e-05,5,5.58987992945837e-06,5,True,False,22,True
Traffic,27,20260809,65,1e-05,50,5.58987992945837e-06,5,True,False,22,True
Traffic,27,20260809,65,1e-12,2,9.825529745534543e-05,2,False,True,22,True
Traffic,27,20260809,65,1e-12,5,5.58987992945837e-06,5,False,True,22,True
Traffic,27,20260809,65,1e-12,50,0.0,22,True,False,22,True
Traffic,27,20260809,66,0.001,2,5.404532142020483e-05,1,True,False,20,True
Traffic,27,20260809,66,0.001,5,5.404532142020483e-05,1,True,False,20,True
Traffic,27,20260809,66,0.001,50,5.404532142020483e-05,1,True,False,20,True
Traffic,27,20260809,66,1e-05,2,1.9766287906914506e-05,2,False,True,20,True
Traffic,27,20260809,66,1e-05,5,2.643602764808941e-06,4,True,False,20,True
Traffic,27,20260809,66,1e-05,50,2.643602764808941e-06,4,True,False,20,True
Traffic,27,20260809,66,1e-12,2,1.9766287906914506e-05,2,False,True,20,True
Traffic,27,20260809,66,1e-12,5,9.664242715918495e-07,5,False,True,20,True
Traffic,27,20260809,66,1e-12,50,0.0,20,True,False,20,True
Traffic,27,20260809,67,0.001,2,0.00014579994717838353,1,True,False,15,True
Traffic,27,20260809,67,0.001,5,0.00014579994717838353,1,True,False,15,True
Traffic,27,20260809,67,0.001,50,0.00014579994717838353,1,True,False,15,True
Traffic,27,20260809,67,1e-05,2,3.3814452748231475e-05,2,False,True,15,True
Traffic,27,20260809,67,1e-05,5,1.76111207492426e-06,4,True,False,15,True
Traffic,27,20260809,67,1e-05,50,1.76111207492426e-06,4,True,False,15,True
Traffic,27,20260809,67,1e-12,2,3.3814452748231475e-05,2,False,True,15,True
Traffic,27,20260809,67,1e-12,5,4.0095067708948545e-07,5,False,True,15,True
Traffic,27,20260809,67,1e-12,50,0.0,15,True,False,15,True
Traffic,27,20260809,68,0.001,2,5.671012442197864e-05,1,True,False,24,True
Traffic,27,20260809,68,0.001,5,5.671012442197864e-05,1,True,False,24,True
Traffic,27,20260809,68,0.001,50,5.671012442197864e-05,1,True,False,24,True
Traffic,27,20260809,68,1e-05,2,2.5402365173245353e-05,2,False,True,24,True
Traffic,27,20260809,68,1e-05,5,5.092682626189725e-06,4,True,False,24,True
Traffic,27,20260809,68,1e-05,50,5.092682626189725e-06,4,True,False,24,True
Traffic,27,20260809,68,1e-12,2,2.5402365173245353e-05,2,False,True,24,True
Traffic,27,20260809,68,1e-12,5,2.2792414883656564e-06,5,False,True,24,True
Traffic,27,20260809,68,1e-12,50,0.0,24,True,False,24,True
Traffic,27,20260809,69,0.001,2,1.079118703951381e-05,1,True,False,16,True
Traffic,27,20260809,69,0.001,5,1.079118703951381e-05,1,True,False,16,True
Traffic,27,20260809,69,0.001,50,1.079118703951381e-05,1,True,False,16,True
Traffic,27,20260809,69,1e-05,2,3.108972053484334e-06,2,True,False,16,True
Traffic,27,20260809,69,1e-05,5,3.108972053484334e-06,2,True,False,16,True
Traffic,27,20260809,69,1e-05,50,3.108972053484334e-06,2,True,False,16,True
Traffic,27,20260809,69,1e-12,2,3.108972053484334e-06,2,False,True,16,True
Traffic,27,20260809,69,1e-12,5,9.429841827077108e-08,5,False,True,16,True
Traffic,27,20260809,69,1e-12,50,0.0,16,True,False,16,True
Traffic,27,20260809,70,0.001,2,7.884626143005443e-05,1,True,False,22,True
Traffic,27,20260809,70,0.001,5,7.884626143005443e-05,1,True,False,22,True
Traffic,27,20260809,70,0.001,50,7.884626143005443e-05,1,True,False,22,True
Traffic,27,20260809,70,1e-05,2,3.180539409647521e-05,2,False,True,22,True
Traffic,27,20260809,70,1e-05,5,5.2325313363551216e-06,4,True,False,22,True
Traffic,27,20260809,70,1e-05,50,5.2325313363551216e-06,4,True,False,22,True
Traffic,27,20260809,70,1e-12,2,3.180539409647521e-05,2,False,True,22,True
Traffic,27,20260809,70,1e-12,5,2.1219016715562586e-06,5,False,True,22,True
Traffic,27,20260809,70,1e-12,50,0.0,22,True,False,22,True
Traffic,27,20260809,71,0.001,2,5.8478604987313804e-05,1,True,False,19,True
Traffic,27,20260809,71,0.001,5,5.8478604987313804e-05,1,True,False,19,True
Traffic,27,20260809,71,0.001,50,5.8478604987313804e-05,1,True,False,19,True
Traffic,27,20260809,71,1e-05,2,1.793935295904317e-05,2,False,True,19,True
Traffic,27,20260809,71,1e-05,5,2.1701263189622796e-06,4,True,False,19,True
Traffic,27,20260809,71,1e-05,50,2.1701263189622796e-06,4,True,False,19,True
Traffic,27,20260809,71,1e-12,2,1.793935295904317e-05,2,False,True,19,True
Traffic,27,20260809,71,1e-12,5,7.65298388729073e-07,5,False,True,19,True
Traffic,27,20260809,71,1e-12,50,0.0,19,True,False,19,True
Traffic,27,20260809,72,0.001,2,0.00021709728990791424,1,True,False,21,True
Traffic,27,20260809,72,0.001,5,0.00021709728990791424,1,True,False,21,True
Traffic,27,20260809,72,0.001,50,0.00021709728990791424,1,True,False,21,True
Traffic,27,20260809,72,1e-05,2,7.905554573152111e-05,2,False,True,21,True
Traffic,27,20260809,72,1e-05,5,3.521507098341427e-06,5,True,False,21,True
Traffic,27,20260809,72,1e-05,50,3.521507098341427e-06,5,True,False,21,True
Traffic,27,20260809,72,1e-12,2,7.905554573152111e-05,2,False,True,21,True
Traffic,27,20260809,72,1e-12,5,3.521507098341427e-06,5,False,True,21,True
Traffic,27,20260809,72,1e-12,50,0.0,21,True,False,21,True
Traffic,27,20260809,73,0.001,2,3.792269941798035e-05,1,True,False,20,True
Traffic,27,20260809,73,0.001,5,3.792269941798035e-05,1,True,False,20,True
Traffic,27,20260809,73,0.001,50,3.792269941798035e-05,1,True,False,20,True
Traffic,27,20260809,73,1e-05,2,1.2533328975721322e-05,2,False,True,20,True
Traffic,27,20260809,73,1e-05,5,4.718650508427192e-06,3,True,False,20,True
Traffic,27,20260809,73,1e-05,50,4.718650508427192e-06,3,True,False,20,True
Traffic,27,20260809,73,1e-12,2,1.2533328975721322e-05,2,False,True,20,True
Traffic,27,20260809,73,1e-12,5,7.11818883322943e-07,5,False,True,20,True
Traffic,27,20260809,73,1e-12,50,0.0,20,True,False,20,True
Traffic,27,20260809,74,0.001,2,1.3940218192352292e-05,1,True,False,15,True
Traffic,27,20260809,74,0.001,5,1.3940218192352292e-05,1,True,False,15,True
Traffic,27,20260809,74,0.001,50,1.3940218192352292e-05,1,True,False,15,True
Traffic,27,20260809,74,1e-05,2,3.427428693521138e-06,2,False,True,15,True
Traffic,27,20260809,74,1e-05,5,9.315913289813125e-07,3,True,False,15,True
Traffic,27,20260809,74,1e-05,50,9.315913289813125e-07,3,True,False,15,True
Traffic,27,20260809,74,1e-12,2,3.427428693521138e-06,2,False,True,15,True
Traffic,27,20260809,74,1e-12,5,7.788567842870018e-08,5,False,True,15,True
Traffic,27,20260809,74,1e-12,50,0.0,15,True,False,15,True
Traffic,27,20260809,75,0.001,2,9.017669330087149e-05,1,True,False,22,True
Traffic,27,20260809,75,0.001,5,9.017669330087149e-05,1,True,False,22,True
Traffic,27,20260809,75,0.001,50,9.017669330087149e-05,1,True,False,22,True
Traffic,27,20260809,75,1e-05,2,3.6262529918350567e-05,2,False,True,22,True
Traffic,27,20260809,75,1e-05,5,5.828395450636646e-06,4,True,False,22,True
Traffic,27,20260809,75,1e-05,50,5.828395450636646e-06,4,True,False,22,True
Traffic,27,20260809,75,1e-12,2,3.6262529918350567e-05,2,False,True,22,True
Traffic,27,20260809,75,1e-12,5,2.3343673958551556e-06,5,False,True,22,True
Traffic,27,20260809,75,1e-12,50,0.0,22,True,False,22,True
Traffic,27,20260809,76,0.001,2,9.760552400667448e-05,1,True,False,18,True
Traffic,27,20260809,76,0.001,5,9.760552400667448e-05,1,True,False,18,True
Traffic,27,20260809,76,0.001,50,9.760552400667448e-05,1,True,False,18,True
Traffic,27,20260809,76,1e-05,2,2.968536614775033e-05,2,False,True,18,True
Traffic,27,20260809,76,1e-05,5,2.754746681697475e-06,4,True,False,18,True
Traffic,27,20260809,76,1e-05,50,2.754746681697475e-06,4,True,False,18,True
Traffic,27,20260809,76,1e-12,2,2.968536614775033e-05,2,False,True,18,True
Traffic,27,20260809,76,1e-12,5,8.391350284339074e-07,5,False,True,18,True
Traffic,27,20260809,76,1e-12,50,0.0,18,True,False,18,True
Traffic,27,20260809,77,0.001,2,0.0001898898784520422,1,True,False,18,True
Traffic,27,20260809,77,0.001,5,0.0001898898784520422,1,True,False,18,True
Traffic,27,20260809,77,0.001,50,0.0001898898784520422,1,True,False,18,True
Traffic,27,20260809,77,1e-05,2,5.880729077303616e-05,2,False,True,18,True
Traffic,27,20260809,77,1e-05,5,1.567799777521858e-06,5,True,False,18,True
Traffic,27,20260809,77,1e-05,50,1.567799777521858e-06,5,True,False,18,True
Traffic,27,20260809,77,1e-12,2,5.880729077303616e-05,2,False,True,18,True
Traffic,27,20260809,77,1e-12,5,1.567799777521858e-06,5,False,True,18,True
Traffic,27,20260809,77,1e-12,50,0.0,18,True,False,18,True
Traffic,27,20260809,78,0.001,2,2.1093470563739558e-05,1,True,False,15,True
Traffic,27,20260809,78,0.001,5,2.1093470563739558e-05,1,True,False,15,True
Traffic,27,20260809,78,0.001,50,2.1093470563739558e-05,1,True,False,15,True
Traffic,27,20260809,78,1e-05,2,5.433158605392592e-06,2,False,True,15,True
Traffic,27,20260809,78,1e-05,5,1.4584983464356822e-06,3,True,False,15,True
Traffic,27,20260809,78,1e-05,50,1.4584983464356822e-06,3,True,False,15,True
Traffic,27,20260809,78,1e-12,2,5.433158605392592e-06,2,False,True,15,True
Traffic,27,20260809,78,1e-12,5,1.0670302074113864e-07,5,False,True,15,True
Traffic,27,20260809,78,1e-12,50,0.0,15,True,False,15,True
Traffic,27,20260809,79,0.001,2,3.891096932868226e-05,1,True,False,18,True
Traffic,27,20260809,79,0.001,5,3.891096932868226e-05,1,True,False,18,True
Traffic,27,20260809,79,0.001,50,3.891096932868226e-05,1,True,False,18,True
Traffic,27,20260809,79,1e-05,2,1.2107660829204162e-05,2,False,True,18,True
Traffic,27,20260809,79,1e-05,5,3.941246969022546e-06,3,True,False,18,True
Traffic,27,20260809,79,1e-05,50,3.941246969022546e-06,3,True,False,18,True
Traffic,27,20260809,79,1e-12,2,1.2107660829204162e-05,2,False,True,18,True
Traffic,27,20260809,79,1e-12,5,4.4426466491489655e-07,5,False,True,18,True
Traffic,27,20260809,79,1e-12,50,0.0,18,True,False,18,True
Traffic,27,20260809,80,0.001,2,3.970122506259817e-05,1,True,False,17,True
Traffic,27,20260809,80,0.001,5,3.970122506259817e-05,1,True,False,17,True
Traffic,27,20260809,80,0.001,50,3.970122506259817e-05,1,True,False,17,True
Traffic,27,20260809,80,1e-05,2,1.2108336561038001e-05,2,False,True,17,True
Traffic,27,20260809,80,1e-05,5,3.69281279539335e-06,3,True,False,17,True
Traffic,27,20260809,80,1e-05,50,3.69281279539335e-06,3,True,False,17,True
Traffic,27,20260809,80,1e-12,2,1.2108336561038001e-05,2,False,True,17,True
Traffic,27,20260809,80,1e-12,5,3.4335767621367334e-07,5,False,True,17,True
Traffic,27,20260809,80,1e-12,50,0.0,17,True,False,17,True
Traffic,27,20260809,81,0.001,2,0.00010876899626655356,1,True,False,24,True
Traffic,27,20260809,81,0.001,5,0.00010876899626655356,1,True,False,24,True
Traffic,27,20260809,81,0.001,50,0.00010876899626655356,1,True,False,24,True
Traffic,27,20260809,81,1e-05,2,4.7319164542540995e-05,2,False,True,24,True
Traffic,27,20260809,81,1e-05,5,3.871535657790198e-06,5,True,False,24,True
Traffic,27,20260809,81,1e-05,50,3.871535657790198e-06,5,True,False,24,True
Traffic,27,20260809,81,1e-12,2,4.7319164542540995e-05,2,False,True,24,True
Traffic,27,20260809,81,1e-12,5,3.871535657790198e-06,5,False,True,24,True
Traffic,27,20260809,81,1e-12,50,0.0,24,True,False,24,True
Traffic,27,20260809,82,0.001,2,6.098966922452002e-05,1,True,False,15,True
Traffic,27,20260809,82,0.001,5,6.098966922452002e-05,1,True,False,15,True
Traffic,27,20260809,82,0.001,50,6.098966922452002e-05,1,True,False,15,True
Traffic,27,20260809,82,1e-05,2,1.479932089897232e-05,2,False,True,15,True
Traffic,27,20260809,82,1e-05,5,8.968338044707562e-07,4,True,False,15,True
Traffic,27,20260809,82,1e-05,50,8.968338044707562e-07,4,True,False,15,True
Traffic,27,20260809,82,1e-12,2,1.479932089897232e-05,2,False,True,15,True
Traffic,27,20260809,82,1e-12,5,2.2127830523104938e-07,5,False,True,15,True
Traffic,27,20260809,82,1e-12,50,0.0,15,True,False,15,True
Traffic,27,20260809,83,0.001,2,2.0101193413487113e-05,1,True,False,17,True
Traffic,27,20260809,83,0.001,5,2.0101193413487113e-05,1,True,False,17,True
Traffic,27,20260809,83,0.001,50,2.0101193413487113e-05,1,True,False,17,True
Traffic,27,20260809,83,1e-05,2,4.6833823534856715e-06,2,False,True,17,True
Traffic,27,20260809,83,1e-05,5,1.3610359982704444e-06,3,True,False,17,True
Traffic,27,20260809,83,1e-05,50,1.3610359982704444e-06,3,True,False,17,True
Traffic,27,20260809,83,1e-12,2,4.6833823534856715e-06,2,False,True,17,True
Traffic,27,20260809,83,1e-12,5,1.4202940888685308e-07,5,False,True,17,True
Traffic,27,20260809,83,1e-12,50,0.0,17,True,False,17,True
Traffic,27,20260809,84,0.001,2,0.00012026653685637005,1,True,False,17,True
Traffic,27,20260809,84,0.001,5,0.00012026653685637005,1,True,False,17,True
Traffic,27,20260809,84,0.001,50,0.00012026653685637005,1,True,False,17,True
Traffic,27,20260809,84,1e-05,2,3.4801386030761266e-05,2,False,True,17,True
Traffic,27,20260809,84,1e-05,5,2.8551286406478643e-06,4,True,False,17,True
Traffic,27,20260809,84,1e-05,50,2.8551286406478643e-06,4,True,False,17,True
Traffic,27,20260809,84,1e-12,2,3.4801386030761266e-05,2,False,True,17,True
Traffic,27,20260809,84,1e-12,5,8.156639196443122e-07,5,False,True,17,True
Traffic,27,20260809,84,1e-12,50,0.0,17,True,False,17,True
Traffic,27,20260809,85,0.001,2,9.443136194274375e-05,1,True,False,12,True
Traffic,27,20260809,85,0.001,5,9.443136194274375e-05,1,True,False,12,True
Traffic,27,20260809,85,0.001,50,9.443136194274375e-05,1,True,False,12,True
Traffic,27,20260809,85,1e-05,2,1.3190235327820348e-05,2,False,True,12,True
Traffic,27,20260809,85,1e-05,5,2.7497109032416413e-07,4,True,False,12,True
Traffic,27,20260809,85,1e-05,50,2.7497109032416413e-07,4,True,False,12,True
Traffic,27,20260809,85,1e-12,2,1.3190235327820348e-05,2,False,True,12,True
Traffic,27,20260809,85,1e-12,5,4.2142642246763806e-08,5,False,True,12,True
Traffic,27,20260809,85,1e-12,50,0.0,12,True,False,12,True
Traffic,27,20260809,86,0.001,2,0.0001240301896404383,1,True,False,14,True
Traffic,27,20260809,86,0.001,5,0.0001240301896404383,1,True,False,14,True
Traffic,27,20260809,86,0.001,50,0.0001240301896404383,1,True,False,14,True
Traffic,27,20260809,86,1e-05,2,2.632671712247579e-05,2,False,True,14,True
Traffic,27,20260809,86,1e-05,5,1.1383961848218417e-06,4,True,False,14,True
Traffic,27,20260809,86,1e-05,50,1.1383961848218417e-06,4,True,False,14,True
Traffic,27,20260809,86,1e-12,2,2.632671712247579e-05,2,False,True,14,True
Traffic,27,20260809,86,1e-12,5,2.361476117471685e-07,5,False,True,14,True
Traffic,27,20260809,86,1e-12,50,0.0,14,True,False,14,True
Traffic,27,20260809,87,0.001,2,4.712438774333942e-05,1,True,False,23,True
Traffic,27,20260809,87,0.001,5,4.712438774333942e-05,1,True,False,23,True
Traffic,27,20260809,87,0.001,50,4.712438774333942e-05,1,True,False,23,True
Traffic,27,20260809,87,1e-05,2,2.0708998446314798e-05,2,False,True,23,True
Traffic,27,20260809,87,1e-05,5,4.036490525730665e-06,4,True,False,23,True
Traffic,27,20260809,87,1e-05,50,4.036490525730665e-06,4,True,False,23,True
Traffic,27,20260809,87,1e-12,2,2.0708998446314798e-05,2,False,True,23,True
Traffic,27,20260809,87,1e-12,5,1.7816536018991055e-06,5,False,True,23,True
Traffic,27,20260809,87,1e-12,50,0.0,23,True,False,23,True
Traffic,27,20260809,88,0.001,2,3.72782413032845e-05,1,True,False,18,True
Traffic,27,20260809,88,0.001,5,3.72782413032845e-05,1,True,False,18,True
Traffic,27,20260809,88,0.001,50,3.72782413032845e-05,1,True,False,18,True
Traffic,27,20260809,88,1e-05,2,1.251145432801496e-05,2,False,True,18,True
Traffic,27,20260809,88,1e-05,5,4.215041630386925e-06,3,True,False,18,True
Traffic,27,20260809,88,1e-05,50,4.215041630386925e-06,3,True,False,18,True
Traffic,27,20260809,88,1e-12,2,1.251145432801496e-05,2,False,True,18,True
Traffic,27,20260809,88,1e-12,5,4.795400972397978e-07,5,False,True,18,True
Traffic,27,20260809,88,1e-12,50,0.0,18,True,False,18,True
Traffic,27,20260809,89,0.001,2,0.0001391717274224876,1,True,False,17,True
Traffic,27,20260809,89,0.001,5,0.0001391717274224876,1,True,False,17,True
Traffic,27,20260809,89,0.001,50,0.0001391717274224876,1,True,False,17,True
Traffic,27,20260809,89,1e-05,2,3.8820193010863244e-05,2,False,True,17,True
Traffic,27,20260809,89,1e-05,5,2.839550439442665e-06,4,True,False,17,True
Traffic,27,20260809,89,1e-05,50,2.839550439442665e-06,4,True,False,17,True
Traffic,27,20260809,89,1e-12,2,3.8820193010863244e-05,2,False,True,17,True
Traffic,27,20260809,89,1e-12,5,7.637450219394423e-07,5,False,True,17,True
Traffic,27,20260809,89,1e-12,50,0.0,17,True,False,17,True
Traffic,27,20260809,90,0.001,2,9.976825489272804e-05,1,True,False,19,True
Traffic,27,20260809,90,0.001,5,9.976825489272804e-05,1,True,False,19,True
Traffic,27,20260809,90,0.001,50,9.976825489272804e-05,1,True,False,19,True
Traffic,27,20260809,90,1e-05,2,3.27786810730512e-05,2,False,True,19,True
Traffic,27,20260809,90,1e-05,5,3.506916683907579e-06,4,True,False,19,True
Traffic,27,20260809,90,1e-05,50,3.506916683907579e-06,4,True,False,19,True
Traffic,27,20260809,90,1e-12,2,3.27786810730512e-05,2,False,True,19,True
Traffic,27,20260809,90,1e-12,5,1.145283833988318e-06,5,False,True,19,True
Traffic,27,20260809,90,1e-12,50,0.0,19,True,False,19,True
Traffic,27,20260809,91,0.001,2,3.354156885555731e-06,1,True,False,19,True
Traffic,27,20260809,91,0.001,5,3.354156885555731e-06,1,True,False,19,True
Traffic,27,20260809,91,0.001,50,3.354156885555731e-06,1,True,False,19,True
Traffic,27,20260809,91,1e-05,2,1.2905744849011486e-06,2,True,False,19,True
Traffic,27,20260809,91,1e-05,5,1.2905744849011486e-06,2,True,False,19,True
Traffic,27,20260809,91,1e-05,50,1.2905744849011486e-06,2,True,False,19,True
Traffic,27,20260809,91,1e-12,2,1.2905744849011486e-06,2,False,True,19,True
Traffic,27,20260809,91,1e-12,5,9.624107714532965e-08,5,False,True,19,True
Traffic,27,20260809,91,1e-12,50,0.0,19,True,False,19,True
Traffic,27,20260809,92,0.001,2,7.420839846876501e-05,1,True,False,20,True
Traffic,27,20260809,92,0.001,5,7.420839846876501e-05,1,True,False,20,True
Traffic,27,20260809,92,0.001,50,7.420839846876501e-05,1,True,False,20,True
Traffic,27,20260809,92,1e-05,2,2.7755936497723805e-05,2,False,True,20,True
Traffic,27,20260809,92,1e-05,5,3.875995257987649e-06,4,True,False,20,True
Traffic,27,20260809,92,1e-05,50,3.875995257987649e-06,4,True,False,20,True
Traffic,27,20260809,92,1e-12,2,2.7755936497723805e-05,2,False,True,20,True
Traffic,27,20260809,92,1e-12,5,1.4477503103762881e-06,5,False,True,20,True
Traffic,27,20260809,92,1e-12,50,0.0,20,True,False,20,True
Traffic,27,20260809,93,0.001,2,0.00015934511578770318,1,True,False,24,True
Traffic,27,20260809,93,0.001,5,0.00015934511578770318,1,True,False,24,True
Traffic,27,20260809,93,0.001,50,0.00015934511578770318,1,True,False,24,True
Traffic,27,20260809,93,1e-05,2,6.831308505787582e-05,2,False,True,24,True
Traffic,27,20260809,93,1e-05,5,5.338256456570102e-06,5,True,False,24,True
Traffic,27,20260809,93,1e-05,50,5.338256456570102e-06,5,True,False,24,True
Traffic,27,20260809,93,1e-12,2,6.831308505787582e-05,2,False,True,24,True
Traffic,27,20260809,93,1e-12,5,5.338256456570102e-06,5,False,True,24,True
Traffic,27,20260809,93,1e-12,50,0.0,24,True,False,24,True
Traffic,27,20260809,94,0.001,2,0.00014244776411684535,1,True,False,20,True
Traffic,27,20260809,94,0.001,5,0.00014244776411684535,1,True,False,20,True
Traffic,27,20260809,94,0.001,50,0.00014244776411684535,1,True,False,20,True
Traffic,27,20260809,94,1e-05,2,5.0419786362340186e-05,2,False,True,20,True
Traffic,27,20260809,94,1e-05,5,2.1183538442473092e-06,5,True,False,20,True
Traffic,27,20260809,94,1e-05,50,2.1183538442473092e-06,5,True,False,20,True
Traffic,27,20260809,94,1e-12,2,5.0419786362340186e-05,2,False,True,20,True
Traffic,27,20260809,94,1e-12,5,2.1183538442473092e-06,5,False,True,20,True
Traffic,27,20260809,94,1e-12,50,0.0,20,True,False,20,True
Traffic,27,20260809,95,0.001,2,0.00012371209303986067,1,True,False,19,True
Traffic,27,20260809,95,0.001,5,0.00012371209303986067,1,True,False,19,True
Traffic,27,20260809,95,0.001,50,0.00012371209303986067,1,True,False,19,True
Traffic,27,20260809,95,1e-05,2,4.1496721716564926e-05,2,False,True,19,True
Traffic,27,20260809,95,1e-05,5,4.612407983483285e-06,4,True,False,19,True
Traffic,27,20260809,95,1e-05,50,4.612407983483285e-06,4,True,False,19,True
Traffic,27,20260809,95,1e-12,2,4.1496721716564926e-05,2,False,True,19,True
Traffic,27,20260809,95,1e-12,5,1.5350852878767424e-06,5,False,True,19,True
