method,geometry,tau,trial,success,finite,expected_fallback,declared_fallback,angular_available,low_count,retained_count,iterations,converged,max_raw_weight,normalization_error
Unprotected,rank-1,1e-50,10,False,True,True,False,True,5,22,1,True,0.691285279774329,2.220446049250313e-16
Full,rank-1,1e-50,11,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,11,False,True,True,False,True,6,21,1,True,0.6909208001145201,2.220446049250313e-16
Full,rank-1,1e-50,12,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,12,False,True,True,False,True,9,18,1,True,0.6928989086618177,0.0
Full,rank-1,1e-50,13,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,13,False,True,True,False,True,9,18,1,True,0.6904529491425732,0.0
Full,rank-1,1e-50,14,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,14,False,True,True,False,True,6,21,1,True,0.693020163020423,0.0
Full,rank-1,1e-50,15,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,15,False,True,True,False,True,8,19,1,True,0.6889555540983708,2.220446049250313e-16
Full,rank-1,1e-50,16,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,16,False,True,True,False,True,10,17,1,True,0.6926334206597304,0.0
Full,rank-1,1e-50,17,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,17,False,True,True,False,True,11,16,1,True,0.6926398212095735,0.0
Full,rank-1,1e-50,18,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,18,False,True,True,False,True,9,18,1,True,0.6913928619355181,1.1102230246251565e-16
Full,rank-1,1e-50,19,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,19,False,True,True,False,True,6,21,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-50,20,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,20,False,True,True,False,True,7,20,1,True,0.6830268718086864,0.0
Full,rank-1,1e-50,21,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,21,False,True,True,False,True,10,17,1,True,0.6921640534868803,0.0
Full,rank-1,1e-50,22,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,22,False,True,True,False,True,9,18,1,True,0.6790104118569074,2.220446049250313e-16
Full,rank-1,1e-50,23,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,23,False,True,True,False,True,10,17,1,True,0.6913977806312106,2.220446049250313e-16
Full,rank-1,1e-50,24,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,24,False,True,True,False,True,8,19,1,True,0.6930901425377849,0.0
Full,rank-1,1e-50,25,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,25,False,True,True,False,True,6,21,1,True,0.6930610158183043,0.0
Full,rank-1,1e-50,26,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,26,False,True,True,False,True,7,20,1,True,0.6904586159470616,0.0
Full,rank-1,1e-50,27,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,27,False,True,True,False,True,7,20,1,True,0.6927617288920931,3.3306690738754696e-16
Full,rank-1,1e-50,28,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,28,False,True,True,False,True,8,19,1,True,0.6930074476223433,2.220446049250313e-16
Full,rank-1,1e-50,29,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,29,False,True,True,False,True,12,15,1,True,0.6930642532967211,2.220446049250313e-16
Full,rank-1,1e-50,30,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,30,False,True,True,False,True,9,18,1,True,0.6886663261726281,2.220446049250313e-16
Full,rank-1,1e-50,31,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,31,False,True,True,False,True,7,20,1,True,0.6864799137480672,0.0
Full,rank-1,1e-50,32,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,32,False,True,True,False,True,9,18,1,True,0.6931098008421226,0.0
Full,rank-1,1e-50,33,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,33,False,True,True,False,True,9,18,1,True,0.6903315964834833,2.220446049250313e-16
Full,rank-1,1e-50,34,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,34,False,True,True,False,True,6,21,1,True,0.6926749066500335,4.440892098500626e-16
Full,rank-1,1e-50,35,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,35,False,True,True,False,True,9,18,1,True,0.6930609246376215,2.220446049250313e-16
Full,rank-1,1e-50,36,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,36,False,True,True,False,True,7,20,1,True,0.6916422170601477,0.0
Full,rank-1,1e-50,37,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,37,False,True,True,False,True,7,20,1,True,0.6895828034592073,1.1102230246251565e-16
Full,rank-1,1e-50,38,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,38,False,True,True,False,True,10,17,1,True,0.6880526939764475,0.0
Full,rank-1,1e-50,39,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,39,False,True,True,False,True,7,20,1,True,0.693116913131637,0.0
Full,rank-1,1e-50,40,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,40,False,True,True,False,True,7,20,1,True,0.6908934754814294,2.220446049250313e-16
Full,rank-1,1e-50,41,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,41,False,True,True,False,True,10,17,1,True,0.680294228058109,0.0
Full,rank-1,1e-50,42,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,42,False,True,True,False,True,9,18,1,True,0.693147175731091,0.0
Full,rank-1,1e-50,43,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,43,False,True,True,False,True,9,18,1,True,0.6931287024078822,2.220446049250313e-16
Full,rank-1,1e-50,44,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,44,False,True,True,False,True,5,22,1,True,0.6925787877600909,0.0
Full,rank-1,1e-50,45,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,45,False,True,True,False,True,9,18,1,True,0.6930336807941476,1.1102230246251565e-16
Full,rank-1,1e-50,46,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,46,False,True,True,False,True,6,21,1,True,0.6931466326680902,1.1102230246251565e-16
Full,rank-1,1e-50,47,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,47,False,True,True,False,True,7,20,1,True,0.6823551630483755,1.1102230246251565e-16
Full,rank-1,1e-50,48,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,48,False,True,True,False,True,9,18,1,True,0.6930966966549368,1.1102230246251565e-16
Full,rank-1,1e-50,49,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,49,False,True,True,False,True,6,21,1,True,0.693134495212545,1.1102230246251565e-16
Full,rank-1,1e-150,0,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,0,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,1,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,1,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,2,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,2,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,3,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,3,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,4,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,4,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,5,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,5,False,True,True,False,False,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Full,rank-1,1e-150,6,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,6,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,7,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,7,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,8,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,8,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,9,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,9,False,True,True,False,False,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Full,rank-1,1e-150,10,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,10,False,True,True,False,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,rank-1,1e-150,11,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,11,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,12,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,12,False,True,True,False,False,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Full,rank-1,1e-150,13,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,13,False,True,True,False,False,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Full,rank-1,1e-150,14,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,14,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,15,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,15,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,16,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,16,False,True,True,False,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,rank-1,1e-150,17,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,17,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,18,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,18,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,19,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,19,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,20,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,20,False,True,True,False,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,rank-1,1e-150,21,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,21,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,22,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,22,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,23,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,23,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,24,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,24,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,25,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,25,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,26,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,26,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,27,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,27,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,28,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,28,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,29,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,29,False,True,True,False,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,rank-1,1e-150,30,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,30,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,31,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,31,False,True,True,False,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,rank-1,1e-150,32,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,32,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,33,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,33,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,34,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,34,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,35,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,35,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,36,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,36,False,True,True,False,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,rank-1,1e-150,37,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,37,False,True,True,False,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,rank-1,1e-150,38,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,38,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,39,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,39,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,40,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,40,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,41,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,41,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,42,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,42,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,43,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,43,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,44,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,44,False,True,True,False,False,0,27,1,True,0.6931471805599453,0.0
Full,rank-1,1e-150,45,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,45,False,True,True,False,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,rank-1,1e-150,46,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,46,False,True,True,False,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,rank-1,1e-150,47,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,47,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,48,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,48,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,1e-150,49,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-150,49,False,True,True,False,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,rank-1,0.0,0,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,0,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,1,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,1,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,2,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,2,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,3,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,3,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,4,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,4,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,5,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,5,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,6,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,6,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,7,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,7,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,8,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,8,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,9,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,9,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,10,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,10,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,11,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,11,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,12,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,12,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,13,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,13,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,14,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,14,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,15,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,15,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,16,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,16,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,17,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,17,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,18,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,18,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,19,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,19,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,20,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,20,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,21,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,21,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,22,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,22,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,23,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,23,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,24,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,24,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,25,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,25,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,26,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,26,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,27,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,27,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,28,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,28,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,29,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,29,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,30,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,30,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,31,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,31,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,32,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,32,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,33,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,33,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,34,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,34,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,35,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,35,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,36,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,36,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,37,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,37,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,38,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,38,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,39,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,39,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,40,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,40,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,41,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,41,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,42,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,42,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,43,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,43,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,44,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,44,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,45,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,45,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,46,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,46,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,47,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,47,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,48,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,48,False,False,True,False,False,0,27,1,False,inf,
Full,rank-1,0.0,49,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,0.0,49,False,False,True,False,False,0,27,1,False,inf,
