method,geometry,tau,trial,success,finite,expected_fallback,declared_fallback,angular_available,low_count,retained_count,iterations,converged,max_raw_weight,normalization_error
Unprotected,full-rank,1e-50,75,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,76,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,76,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,77,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,77,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,78,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,78,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,79,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,79,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,80,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,80,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,81,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,81,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,82,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,82,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,83,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,83,False,True,True,False,True,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Full,full-rank,1e-50,84,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,84,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,85,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,85,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,86,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,86,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,87,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,87,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,88,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,88,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,89,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,89,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,90,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,90,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,91,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,91,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,92,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,92,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,93,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,93,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,94,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,94,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,95,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,95,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,96,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,96,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,97,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,97,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,98,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,98,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,99,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,99,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,100,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,100,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,101,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,101,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,102,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,102,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,103,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,103,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,104,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,104,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,105,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,105,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,106,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,106,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,107,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,107,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,108,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,108,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,109,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,109,False,True,True,False,True,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Full,full-rank,1e-50,110,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,110,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,111,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,111,False,True,True,False,True,0,27,1,True,0.6931471805599453,4.440892098500626e-16
Full,full-rank,1e-50,112,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,112,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,113,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,113,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,114,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,114,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,115,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,115,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,116,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,116,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,117,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,117,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,118,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,118,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,119,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,119,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,120,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,120,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,121,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,121,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,122,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,122,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,123,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,123,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,124,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,124,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,125,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,125,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,126,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,126,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,127,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,127,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,128,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,128,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,129,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,129,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,130,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,130,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,131,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,131,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,132,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,132,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,133,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,133,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,134,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,134,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,135,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,135,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,136,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,136,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,137,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,137,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,138,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,138,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,139,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,139,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,140,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,140,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,141,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,141,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,142,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,142,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,143,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,143,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,144,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,144,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,145,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,145,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,146,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,146,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,147,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,147,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,148,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,148,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,149,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,149,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,150,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,150,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,151,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,151,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,152,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,152,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,153,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,153,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,154,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,154,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,155,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,155,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,156,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,156,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,157,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,157,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,158,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,158,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,159,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,159,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,160,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,160,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,161,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,161,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,162,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,162,False,True,True,False,True,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Full,full-rank,1e-50,163,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,163,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,164,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,164,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,165,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,165,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,166,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,166,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,167,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,167,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,168,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,168,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,169,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,169,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,170,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,170,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,171,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,171,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,172,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,172,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,173,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,173,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,174,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,174,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,175,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,175,False,True,True,False,True,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Full,full-rank,1e-50,176,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,176,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,177,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,177,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,178,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,178,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,179,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,179,False,True,True,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,1e-50,180,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,180,False,True,True,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,1e-50,181,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,full-rank,1e-50,181,False,True,True,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,1e-50,182,True,True,True,True,False,0,27,0,True,0.0,0.0
